date,open,high,low,close,volume
2001-03-13,2012.155,2012.772,1992.171,1998.699,13874819.0
2001-03-14,1996.152,2018.619,1994.944,2018.616,10703147.0
2001-03-15,2019.725,2027.333,2017.588,2022.601,13758511.0
2001-03-16,2023.029,2024.28,2011.992,2020.236,12386524.0
2001-03-19,2019.851,2036.63,2017.491,2036.617,13950607.0
2001-03-20,2039.554,2045.941,2037.174,2045.793,12480263.0
2001-03-21,2047.633,2066.391,2046.434,2066.39,19642840.0
2001-03-22,2071.202,2087.532,2068.142,2087.532,23619557.0
2001-03-23,2091.176,2093.949,2052.555,2053.539,24297793.0
2001-03-26,2052.055,2089.987,2052.055,2089.881,21311323.0
2001-03-27,2096.502,2107.302,2090.902,2107.258,17984305.0
2001-03-28,2109.755,2112.879,2096.917,2106.874,15717559.0
2001-03-29,2107.224,2111.734,2096.934,2101.658,15535376.0
2001-03-30,2101.1,2112.833,2096.284,2112.775,24395391.0
2001-04-02,2117.45,2126.967,2114.778,2125.084,23738356.0
2001-04-03,2127.781,2129.829,2109.251,2123.052,20608555.0
2001-04-04,2123.885,2128.157,2084.93,2090.719,20812399.0
2001-04-05,2084.807,2112.619,2081.644,2112.6,23059542.0
2001-04-06,2116.377,2122.22,2103.264,2108.606,37416488.0
2001-04-09,2108.969,2117.411,2100.972,2117.367,25878926.0
2001-04-10,2119.538,2128.547,2119.359,2128.479,20762452.0
2001-04-11,2130.895,2134.507,2121.156,2131.397,15323661.0
2001-04-12,2132.808,2141.917,2124.815,2134.798,18786384.0
2001-04-13,2135.669,2145.437,2130.594,2145.4,18747173.0
2001-04-16,2150.292,2168.078,2150.286,2168.059,31511844.0
2001-04-17,2173.304,2177.158,2163.191,2176.679,28552577.0
2001-04-18,2177.987,2179.741,2167.593,2172.564,22127851.0
2001-04-19,2172.431,2175.575,2148.308,2172.87,24544315.0
2001-04-20,2173.956,2179.57,2152.006,2152.335,22812703.0
2001-04-23,2150.341,2157.512,2132.55,2150.426,21827884.0
2001-04-24,2151.341,2166.19,2151.339,2166.174,13515372.0
2001-04-25,2168.051,2170.387,2115.264,2119.18,18194855.0
2001-04-26,2113.391,2125.788,2102.825,2105.056,13285483.0
2001-04-27,2104.034,2120.844,2104.034,2115.109,13625350.0
2001-04-30,2117.168,2122.503,2111.952,2119.184,10911782.0
2001-05-08,2119.898,2138.038,2119.894,2137.994,8480367.0
2001-05-09,2140.554,2142.377,2127.319,2132.89,9719033.0
2001-05-10,2134.191,2147.339,2134.191,2147.283,9850558.0
2001-05-11,2150.322,2155.422,2144.759,2155.405,13806463.0
2001-05-14,2161.614,2178.7,2160.123,2178.466,25253199.0
2001-05-15,2184.787,2191.068,2176.786,2191.064,24656101.0
2001-05-16,2195.365,2199.536,2187.414,2199.505,18947890.0
2001-05-17,2201.983,2205.013,2187.841,2194.647,27912469.0
2001-05-18,2194.62,2203.374,2186.647,2203.372,32001432.0
2001-05-21,2207.781,2213.752,2202.739,2213.595,33653538.0
2001-05-22,2215.775,2218.445,2205.253,2210.337,15254450.0
2001-05-23,2210.851,2213.4,2175.277,2197.595,20262686.0
2001-05-24,2198.008,2202.842,2192.169,2198.297,14328948.0
2001-05-25,2199.661,2204.239,2181.249,2193.576,13580861.0
2001-05-28,2194.453,2194.829,2171.682,2179.699,14947150.0
2001-05-29,2177.647,2188.764,2176.558,2180.276,12065509.0
2001-05-30,2180.62,2211.205,2180.529,2211.201,19024928.0
2001-05-31,2217.873,2222.651,2208.884,2214.257,18573078.0
2001-06-01,2216.56,2223.264,2212.16,2219.591,17805807.0
2001-06-04,2223.911,2229.055,2222.228,2226.779,25639841.0
2001-06-05,2229.247,2235.504,2226.818,2234.987,24038723.0
2001-06-06,2237.989,2241.087,2224.304,2238.501,16878378.0
2001-06-07,2241.014,2242.691,2223.414,2229.812,9924048.0
2001-06-08,2229.205,2229.414,2211.75,2223.068,8964806.0
2001-06-11,2223.795,2226.61,2206.636,2214.623,9976644.0
2001-06-12,2213.545,2223.297,2211.862,2222.959,10164164.0
2001-06-13,2227.071,2242.423,2226.878,2242.423,10701471.0
2001-06-14,2243.299,2245.435,2201.008,2202.398,17901196.0
2001-06-15,2196.685,2212.094,2188.25,2210.97,10100325.0
2001-06-18,2211.892,2214.105,2157.122,2167.647,10327725.0
2001-06-19,2163.319,2174.211,2158.759,2170.454,6896483.0
2001-06-20,2171.011,2180.731,2157.396,2163.123,5838177.0
2001-06-21,2164.123,2189.225,2164.09,2189.145,5573564.0
2001-06-22,2191.356,2206.511,2188.938,2206.067,7992009.0
2001-06-25,2210.069,2230.221,2210.041,2230.197,11500478.0
2001-06-26,2234.071,2236.778,2223.498,2233.591,16016552.0
2001-06-27,2234.708,2237.523,2223.812,2229.828,9668276.0
2001-06-28,2231.368,2237.492,2213.577,2219.25,13362483.0
2001-06-29,2218.573,2225.353,2214.157,2218.029,17230351.0
2001-07-02,2220.419,2223.207,2201.586,2205.985,12083407.0
2001-07-03,2206.848,2211.86,2191.68,2211.83,20364185.0
2001-07-04,2212.971,2216.223,2199.629,2202.058,14379274.0
2001-07-05,2202.303,2204.263,2176.753,2181.663,12834708.0
2001-07-06,2179.81,2187.237,2168.78,2170.521,6217971.0
2001-07-09,2169.467,2175.165,2164.009,2169.655,5106333.0
2001-07-10,2172.608,2189.795,2172.593,2189.785,5324415.0
2001-07-11,2190.977,2192.523,2167.671,2168.74,4894807.0
2001-07-12,2164.915,2168.395,2153.68,2165.491,4753346.0
2001-07-13,2167.7,2178.017,2158.852,2161.34,5050827.0
2001-07-16,2176.337,2183.517,2142.083,2146.236,7108793.0
2001-07-17,2145.485,2146.033,2121.284,2140.981,5803395.0
2001-07-18,2142.011,2147.838,2137.405,2146.541,3896238.0
2001-07-19,2146.515,2150.267,2135.242,2150.265,5453033.0
2001-07-20,2153.237,2179.77,2153.144,2179.624,8155070.0
2001-07-23,2183.74,2185.86,2166.33,2169.01,9736241.0
2001-07-24,2162.75,2162.75,2129.18,2136.45,7374402.44
2001-07-25,2130.45,2140.5,2108.76,2112.26,6218972.06
2001-07-26,2109.92,2116.56,2086.08,2094.01,5693914.26
2001-07-27,2093.87,2101.15,2063.89,2065.73,5859453.21
2001-07-30,2056.76,2056.77,1955.97,1956.8,7592733.48
2001-07-31,1939.26,1978.1,1909.3,1920.32,7125094.25
2001-08-01,1925.24,1986.94,1925.24,1986.93,7438926.96
2001-08-02,1989.64,1990.7,1912.73,1957.02,6493044.81
2001-08-03,1956.54,1965.32,1948.9,1958.69,4330334.13
2001-08-06,1953.41,1953.45,1867.86,1882.13,6704113.44
2001-08-07,1872.67,1911.21,1861.78,1903.93,7858855.29
2001-08-08,1902.87,1907.95,1885.42,1895.17,11295477.49
2001-08-09,1894.69,1924.65,1894.05,1924.59,7992218.33
2001-08-10,1929.96,1956.4,1929.69,1955.036,14705139.0
2001-08-13,1956.925,1963.138,1942.072,1955.1,6596462.0
2001-08-14,1955.507,1960.947,1924.269,1939.542,5646714.0
2001-08-15,1938.544,1949.164,1935.389,1947.359,4067609.0
2001-08-16,1948.267,1950.464,1918.491,1919.645,4515659.0
2001-08-17,1916.843,1928.141,1909.673,1924.003,4283345.0
2001-08-20,1923.099,1937.155,1917.095,1934.489,5990497.0
2001-08-21,1936.056,1947.403,1935.77,1938.871,5030480.0
2001-08-22,1935.535,1935.557,1891.352,1903.446,6665444.0
2001-08-23,1892.37,1903.467,1869.492,1902.99,5418833.0
2001-08-24,1903.38,1912.19,1883.24,1886.8,7783669.0
2001-08-27,1881.309,1881.309,1824.875,1827.25,6422406.0
2001-08-28,1816.659,1843.44,1795.567,1843.385,5792216.0
2001-08-29,1846.817,1865.482,1837.942,1847.536,5007758.0
2001-08-30,1846.187,1846.542,1831.021,1839.631,3337667.0
2001-08-31,1838.214,1846.944,1831.517,1834.138,3136065.0
2001-09-03,1831.703,1831.796,1813.367,1817.19,3757565.0
2001-09-04,1815.27,1862.399,1814.917,1862.36,5776750.0
2001-09-05,1868.361,1888.901,1863.833,1868.27,5767578.0
2001-09-06,1867.633,1876.471,1853.289,1861.561,4010226.0
2001-09-07,1858.242,1858.242,1807.141,1808.844,5342606.0
2001-09-10,1790.21,1858.204,1774.832,1856.529,6135467.0
2001-09-11,1859.966,1871.13,1849.612,1863.78,5186900.0
2001-09-12,1822.129,1858.689,1815.593,1852.604,9590515.0
2001-09-13,1851.615,1857.855,1837.816,1839.909,3884512.0
2001-09-14,1838.674,1846.015,1814.744,1818.382,4997797.0
2001-09-17,1811.904,1816.259,1782.503,1784.608,5286835.0
2001-09-18,1784.591,1817.559,1780.046,1798.622,4073289.0
2001-09-19,1800.239,1822.972,1784.911,1822.695,3961889.0
2001-09-20,1826.417,1836.786,1814.459,1818.419,4857923.0
2001-09-21,1815.562,1821.341,1803.802,1807.019,3570653.0
2001-09-24,1804.887,1808.703,1791.621,1794.961,2744670.0
2001-09-25,1799.979,1813.307,1788.402,1793.884,2891030.0
2001-09-26,1793.651,1793.67,1765.169,1767.814,2769680.0
2001-09-27,1765.622,1779.133,1750.764,1764.932,3172501.0
2001-09-28,1766.13,1774.297,1751.721,1764.867,3421179.0
2001-10-08,1766.133,1773.798,1723.04,1726.533,2718523.0
2001-10-09,1724.173,1751.066,1722.223,1744.64,2720976.0
2001-10-10,1744.042,1744.637,1683.707,1686.612,3931351.0
2001-10-11,1682.317,1693.215,1634.208,1638.326,4370308.0
2001-10-12,1637.749,1700.708,1598.793,1691.326,7239256.0
2001-10-15,1692.173,1703.588,1670.265,1687.28,4588758.0
2001-10-16,1689.187,1691.651,1649.201,1655.902,3381676.0
2001-10-17,1654.929,1661.882,1635.916,1643.066,2743600.0
2001-10-18,1642.012,1651.11,1609.382,1615.579,3295868.0
2001-10-19,1610.445,1610.445,1550.912,1572.453,5930127.0
2001-10-22,1558.468,1563.398,1514.862,1520.669,4230598.0
2001-10-23,1642.22,1670.738,1625.149,1670.562,14219379.0
2001-10-24,1733.637,1744.923,1685.716,1718.06,20347101.0
2001-10-25,1708.028,1708.028,1673.053,1676.499,9725331.0
2001-10-26,1669.157,1681.904,1651.524,1677.878,6488651.0
2001-10-29,1678.725,1701.124,1678.725,1700.477,5488756.0
2001-10-30,1702.862,1704.483,1680.437,1682.769,3996723.0
2001-10-31,1678.926,1689.17,1655.886,1689.17,4051365.0
2001-11-01,1692.351,1717.736,1688.095,1707.754,6319849.0
2001-11-02,1703.924,1711.742,1688.572,1691.351,4295089.0
2001-11-05,1687.84,1688.309,1671.231,1679.572,3474680.0
2001-11-06,1678.173,1685.519,1668.658,1671.278,3827683.0
2001-11-07,1669.427,1669.46,1591.768,1594.05,5945893.0
2001-11-08,1566.521,1605.899,1550.465,1605.871,5239312.0
2001-11-09,1605.076,1637.903,1582.851,1630.359,5797588.0
2001-11-12,1631.799,1637.325,1619.11,1621.195,4038582.0
2001-11-13,1609.953,1623.452,1598.112,1615.931,3440496.0
2001-11-14,1615.752,1627.972,1614.593,1617.102,2773974.0
2001-11-15,1619.263,1624.813,1612.905,1621.344,2518387.0
2001-11-16,1725.448,1734.673,1644.607,1646.763,11031080.0
2001-11-19,1645.092,1669.987,1644.816,1669.894,4574460.0
2001-11-20,1672.212,1703.74,1670.797,1699.732,9175387.0
2001-11-21,1700.661,1707.927,1690.234,1705.664,6764502.0
2001-11-22,1705.924,1715.926,1700.51,1715.813,6950134.0
2001-11-23,1715.646,1721.968,1704.139,1712.564,6370818.0
2001-11-26,1710.132,1710.132,1695.996,1705.885,4690350.0
2001-11-27,1705.509,1722.62,1704.851,1722.589,4991501.0
2001-11-28,1725.535,1741.665,1725.156,1735.0,7538501.0
2001-11-29,1735.383,1741.737,1728.886,1732.296,6752969.0
2001-11-30,1732.134,1748.0,1731.964,1747.993,7312507.0
2001-12-03,1751.051,1767.438,1750.916,1762.562,8639158.0
2001-12-04,1763.789,1770.357,1754.866,1769.681,7373716.0
2001-12-05,1765.563,1776.019,1745.105,1745.227,9651883.0
2001-12-06,1740.077,1754.768,1737.063,1751.182,7793994.0
2001-12-07,1752.015,1756.474,1743.33,1745.407,6596571.0
2001-12-10,1743.625,1748.968,1730.806,1748.682,5903595.0
2001-12-11,1748.021,1748.975,1726.692,1728.878,5774565.0
2001-12-12,1724.875,1728.834,1714.175,1715.172,5637908.0
2001-12-13,1713.78,1720.55,1687.087,1688.013,6040616.0
2001-12-14,1683.728,1692.905,1673.324,1675.514,4788538.0
2001-12-17,1673.242,1680.838,1662.675,1665.938,3619417.0
2001-12-18,1666.514,1687.769,1660.497,1687.29,5108127.0
2001-12-19,1688.917,1693.181,1671.936,1672.698,4618159.0
2001-12-20,1669.475,1669.48,1628.47,1631.537,5780252.0
2001-12-21,1627.439,1640.793,1624.496,1640.142,3783264.0
2001-12-24,1639.522,1640.143,1601.237,1606.104,4228658.0
2001-12-25,1604.667,1613.602,1593.026,1611.17,4507744.0
2001-12-26,1610.648,1634.33,1605.146,1633.643,4793935.0
2001-12-27,1635.461,1644.409,1625.455,1627.923,5569166.0
2001-12-28,1626.955,1639.848,1619.531,1639.484,5126994.0
2001-12-31,1641.428,1649.8,1638.316,1645.971,5169158.0
2002-01-04,1643.485,1643.5,1608.829,1611.393,3028482.0
2002-01-07,1605.741,1605.741,1584.656,1596.76,2996972.0
2002-01-08,1594.867,1607.722,1582.448,1583.461,3482541.0
2002-01-09,1580.711,1580.72,1552.558,1561.349,4474518.0
2002-01-10,1556.737,1580.007,1523.663,1576.437,5586042.0
2002-01-11,1574.261,1574.268,1535.284,1535.593,5483496.0
2002-01-14,1519.932,1519.932,1484.464,1485.108,5929978.0
2002-01-15,1475.338,1491.703,1458.02,1459.653,5598174.0
2002-01-16,1458.843,1482.178,1439.4,1479.619,6379899.0
2002-01-17,1476.358,1476.378,1416.302,1419.519,5682128.0
2002-01-18,1405.55,1434.966,1376.888,1415.438,7805993.0
2002-01-21,1406.997,1412.212,1362.618,1366.968,5676971.0
2002-01-22,1360.294,1400.76,1348.789,1358.691,7052189.0
2002-01-23,1355.863,1445.696,1346.173,1444.965,10514135.0
2002-01-24,1435.319,1478.54,1400.354,1456.404,13670103.0
2002-01-25,1449.882,1464.902,1442.939,1451.484,8148777.0
2002-01-28,1444.501,1448.603,1357.55,1359.549,10562805.0
2002-01-29,1343.358,1396.108,1339.2,1392.775,7303145.0
2002-01-30,1392.95,1408.05,1381.007,1396.605,5993505.0
2002-01-31,1413.224,1501.33,1413.222,1491.665,18800697.0
2002-02-01,1494.577,1507.639,1480.77,1485.77,13404074.0
2002-02-04,1485.676,1513.671,1476.133,1511.327,8424642.0
2002-02-05,1510.567,1522.324,1502.086,1518.28,9616519.0
2002-02-06,1517.813,1521.558,1484.247,1485.802,8320731.0
2002-02-07,1482.357,1521.027,1481.068,1515.394,9612960.0
2002-02-08,1520.717,1530.126,1506.069,1506.615,7108149.0
2002-02-25,1540.493,1544.574,1521.66,1530.284,8070318.0
2002-02-26,1529.376,1531.717,1507.575,1531.43,6634699.0
2002-02-27,1531.317,1544.921,1524.685,1538.319,7113873.0
2002-02-28,1537.926,1544.394,1521.083,1524.701,6477989.0
2002-03-01,1521.528,1521.567,1501.556,1502.54,5711626.0
2002-03-04,1497.827,1527.4,1494.834,1526.804,5520685.0
2002-03-05,1529.298,1566.066,1529.298,1560.079,11747638.0
2002-03-06,1564.694,1594.667,1563.923,1569.208,16091550.0
2002-03-07,1569.172,1613.256,1569.073,1613.001,16338198.0
2002-03-08,1622.869,1645.292,1611.228,1640.256,23170420.0
2002-03-11,1643.59,1664.519,1632.615,1664.094,19476519.0
2002-03-12,1665.237,1672.039,1641.583,1643.692,21011328.0
2002-03-13,1636.945,1655.634,1621.797,1623.432,15002304.0
2002-03-14,1621.079,1665.785,1621.079,1665.151,11950762.0
2002-03-15,1671.825,1676.506,1620.562,1620.976,14025991.0
2002-03-18,1641.429,1657.678,1610.993,1623.884,12883394.0
2002-03-19,1624.319,1665.622,1624.29,1665.357,13314616.0
2002-03-20,1673.265,1686.105,1664.368,1682.51,18018800.0
2002-03-21,1686.946,1693.873,1675.245,1685.017,13438279.0
2002-03-22,1684.071,1684.461,1659.516,1669.694,10254529.0
2002-03-25,1667.853,1677.045,1663.395,1675.289,8792641.0
2002-03-26,1674.704,1675.21,1641.914,1649.484,9253758.0
2002-03-27,1646.679,1655.176,1635.816,1654.231,7170409.0
2002-03-28,1653.983,1666.515,1645.34,1650.673,7934354.0
2002-03-29,1648.087,1648.087,1596.254,1603.905,12008561.0
2002-04-01,1598.026,1609.917,1589.407,1608.506,6679696.0
2002-04-02,1608.519,1610.727,1575.972,1582.883,7718211.0
2002-04-03,1582.744,1603.798,1582.672,1594.508,6399650.0
2002-04-04,1595.018,1643.54,1583.634,1641.699,9103066.0
2002-04-05,1650.504,1657.094,1628.546,1634.643,10153579.0
2002-04-08,1633.831,1643.676,1631.067,1640.65,6674854.0
2002-04-09,1641.847,1671.863,1640.692,1667.522,16016339.0
2002-04-10,1670.802,1677.938,1663.473,1677.658,12020418.0
2002-04-11,1679.341,1680.298,1649.269,1649.53,9448778.0
2002-04-12,1648.454,1664.415,1648.454,1658.979,8156813.0
2002-04-15,1660.572,1664.524,1638.638,1649.5,7267556.0
2002-04-16,1647.508,1654.744,1635.751,1640.285,6175374.0
2002-04-17,1641.724,1649.433,1630.228,1644.395,5840954.0
2002-04-18,1644.147,1646.252,1626.034,1628.137,7304704.0
2002-04-19,1625.249,1635.529,1603.956,1635.172,8651145.0
2002-04-22,1633.642,1637.185,1619.158,1627.48,5501232.0
2002-04-23,1626.63,1634.863,1621.866,1624.546,4999097.0
2002-04-24,1623.468,1626.385,1609.205,1611.051,5030652.0
2002-04-25,1609.936,1616.763,1603.637,1615.919,4688896.0
2002-04-26,1615.519,1643.153,1615.519,1640.589,7070195.0
2002-04-29,1643.549,1667.159,1640.559,1665.812,10460379.0
2002-04-30,1668.313,1673.75,1657.817,1667.749,9702351.0
2002-05-08,1669.871,1670.917,1651.691,1652.368,4750116.0
2002-05-09,1648.46,1659.252,1646.816,1650.578,5573096.0
2002-05-10,1650.913,1652.288,1636.86,1638.198,6014883.0
2002-05-13,1634.901,1634.916,1618.464,1623.94,5672196.0
2002-05-14,1622.331,1629.881,1613.554,1616.231,5334278.0
2002-05-15,1614.9,1618.14,1597.916,1598.354,6034634.0
2002-05-16,1592.236,1592.237,1546.941,1549.501,8076547.0
2002-05-17,1549.083,1570.149,1540.576,1567.497,7162784.0
2002-05-20,1564.968,1564.982,1529.348,1541.53,4782702.0
2002-05-21,1575.022,1599.113,1564.546,1588.108,9710710.0
2002-05-22,1590.794,1591.034,1563.164,1564.489,5729430.0
2002-05-23,1571.075,1585.742,1568.104,1571.611,8191361.0
2002-05-24,1572.938,1574.134,1544.423,1549.466,5648001.0
2002-05-27,1555.042,1562.633,1545.622,1555.048,3822156.0
2002-05-28,1557.624,1569.411,1557.232,1558.524,3780719.0
2002-05-29,1558.131,1558.145,1520.125,1524.806,5169974.0
2002-05-30,1524.218,1530.773,1506.542,1523.522,5526899.0
2002-05-31,1523.014,1532.034,1513.257,1515.733,4214320.0
2002-06-03,1510.247,1510.259,1480.085,1483.348,5179196.0
2002-06-04,1484.008,1498.051,1474.363,1490.514,4578395.0
2002-06-05,1491.074,1491.074,1460.481,1462.0,4408388.0
2002-06-06,1458.611,1532.735,1455.305,1521.263,8775636.0
2002-06-07,1522.879,1540.825,1508.43,1529.507,9858534.0
2002-06-10,1529.336,1529.378,1511.257,1517.23,4484870.0
2002-06-11,1515.993,1534.377,1515.746,1530.963,5003364.0
2002-06-12,1531.75,1531.75,1513.919,1524.842,3818566.0
2002-06-13,1524.772,1529.436,1511.219,1511.711,3564521.0
2002-06-14,1508.642,1508.647,1493.244,1494.246,3919951.0
2002-06-17,1489.135,1496.839,1481.246,1496.242,2933162.0
2002-06-18,1496.831,1527.765,1496.805,1524.068,5365161.0
2002-06-19,1523.953,1524.011,1506.432,1507.668,3052878.0
2002-06-20,1511.115,1528.358,1510.528,1516.151,3975061.0
2002-06-21,1517.275,1564.922,1517.255,1562.722,12542144.0
2002-06-24,1704.698,1709.066,1647.498,1707.313,48518062.0
2002-06-25,1718.234,1748.89,1690.613,1706.591,42238118.0
2002-06-26,1698.11,1719.084,1684.913,1712.91,24305872.0
2002-06-27,1714.744,1730.673,1706.14,1723.545,21996949.0
2002-06-28,1724.727,1747.233,1710.999,1732.755,29735383.0
2002-07-01,1736.293,1740.381,1712.772,1713.705,15519283.0
2002-07-02,1707.447,1725.894,1698.832,1724.949,13378134.0
2002-07-03,1727.09,1736.078,1719.622,1730.919,13949883.0
2002-07-04,1731.899,1735.829,1710.288,1713.135,13898310.0
2002-07-05,1709.842,1722.48,1704.187,1722.188,11401356.0
2002-07-08,1723.579,1737.859,1721.124,1732.934,10851016.0
2002-07-09,1733.834,1741.918,1724.391,1729.986,10536016.0
2002-07-10,1728.517,1729.734,1698.829,1701.824,12233203.0
2002-07-11,1698.213,1712.199,1689.223,1696.94,9187411.0
2002-07-12,1696.644,1706.437,1693.211,1698.298,8083987.0
2002-07-15,1696.808,1697.379,1685.538,1687.945,7999839.0
2002-07-16,1687.666,1704.769,1686.81,1691.623,7056378.0
2002-07-17,1692.447,1702.236,1680.199,1701.718,6300345.0
2002-07-18,1703.808,1711.686,1695.396,1704.912,8167794.0
2002-07-19,1706.359,1714.09,1703.381,1713.861,7183230.0
2002-07-22,1712.018,1712.326,1678.499,1681.009,8333872.0
2002-07-23,1676.904,1684.655,1670.379,1673.861,6540926.0
2002-07-24,1673.682,1679.663,1667.44,1672.4,5248492.0
2002-07-25,1675.473,1682.886,1662.38,1665.109,5268208.0
2002-07-26,1665.089,1670.231,1656.823,1657.499,5076344.0
2002-07-29,1654.925,1665.955,1647.265,1665.674,4831984.0
2002-07-30,1666.579,1672.12,1656.852,1669.002,5887829.0
2002-07-31,1667.623,1671.48,1649.007,1651.594,5103074.0
2002-08-01,1650.054,1659.966,1639.225,1653.008,4825008.0
2002-08-02,1653.638,1662.715,1653.167,1661.871,4031843.0
2002-08-05,1661.404,1661.581,1652.4,1653.957,3803473.0
2002-08-06,1652.942,1679.811,1649.893,1670.619,6781172.0
2002-08-07,1670.173,1670.808,1663.927,1668.065,3496562.0
2002-08-08,1668.513,1675.302,1657.468,1659.802,4013095.0
2002-08-09,1658.443,1658.772,1642.771,1647.046,4636839.0
2002-08-12,1642.477,1642.593,1633.094,1634.566,4196163.0
2002-08-13,1633.677,1642.411,1633.547,1636.632,2923387.0
2002-08-14,1636.889,1647.086,1635.287,1646.722,2963373.0
2002-08-15,1646.616,1647.07,1632.133,1634.366,3207424.0
2002-08-16,1632.961,1652.98,1624.049,1646.792,5716303.0
2002-08-19,1645.931,1650.086,1641.403,1644.301,3540751.0
2002-08-20,1644.616,1673.915,1644.248,1671.351,8062758.0
2002-08-21,1671.991,1677.954,1668.364,1673.549,6243427.0
2002-08-22,1672.696,1696.277,1672.427,1686.111,8882657.0
2002-08-23,1686.296,1688.124,1679.115,1683.207,5499823.0
2002-08-26,1682.136,1682.316,1668.823,1670.685,4951816.0
2002-08-27,1670.627,1680.063,1670.112,1679.691,6133731.0
2002-08-28,1680.754,1683.505,1675.525,1676.77,5598881.0
2002-08-29,1676.858,1680.173,1665.724,1667.318,4350364.0
2002-08-30,1666.979,1669.14,1664.822,1666.618,3950755.0
2002-09-02,1666.341,1669.905,1663.172,1668.774,3444608.0
2002-09-03,1669.585,1680.279,1669.577,1674.07,3867722.0
2002-09-04,1674.453,1675.965,1662.489,1663.972,3950598.0
2002-09-05,1662.892,1662.899,1639.821,1641.807,6016195.0
2002-09-06,1639.888,1644.795,1629.928,1631.384,5394323.0
2002-09-09,1628.452,1628.452,1617.009,1621.582,4182602.0
2002-09-10,1620.282,1627.35,1619.33,1625.111,3512016.0
2002-09-11,1625.326,1626.842,1605.977,1620.355,4257577.0
2002-09-12,1619.94,1631.665,1614.599,1624.558,3428519.0
2002-09-13,1624.502,1626.069,1621.424,1625.759,3061824.0
2002-09-16,1624.133,1624.137,1598.74,1604.083,4438232.0
2002-09-17,1603.457,1612.015,1593.981,1604.881,4285330.0
2002-09-18,1603.613,1605.216,1593.526,1594.584,3426916.0
2002-09-19,1593.573,1623.653,1585.068,1619.354,5505084.0
2002-09-20,1618.2,1618.2,1602.885,1604.913,3485246.0
2002-09-23,1602.276,1604.295,1597.287,1602.591,2497117.0
2002-09-24,1602.203,1602.285,1594.282,1596.732,3175033.0
2002-09-25,1595.806,1602.354,1590.494,1597.837,3576563.0
2002-09-26,1597.854,1599.983,1586.53,1587.649,4053378.0
2002-09-27,1587.243,1591.837,1577.53,1581.618,3905581.0
2002-10-08,1577.052,1577.052,1558.476,1562.993,2623792.0
2002-10-09,1570.649,1571.523,1534.911,1535.366,16939411.0
2002-10-10,1532.181,1542.564,1528.352,1530.407,5087010.0
2002-10-11,1532.136,1536.873,1521.911,1524.051,6107086.0
2002-10-14,1522.872,1532.63,1509.136,1531.676,5496464.0
2002-10-15,1531.581,1534.58,1522.101,1524.728,3741746.0
2002-10-16,1524.908,1548.525,1524.908,1537.388,4996202.0
