,high,close,open,low
2015-01-05,3.970326,3.777707,3.931016,3.695155
2015-01-06,4.119705,4.06074,3.761983,3.71481
2015-01-07,4.174739,4.072533,4.056809,3.989982
2015-01-08,4.107912,3.966395,4.076464,3.958533
2015-01-09,3.997844,3.931016,3.970326,3.875982
2015-01-12,3.911361,3.781638,3.899568,3.761983
2015-01-13,3.864189,3.836672,3.777707,3.754121
2015-01-14,3.927085,3.82881,3.903499,3.813086
2015-01-15,3.887775,3.824879,3.809155,3.797362
2015-01-16,3.891706,3.887775,3.817017,3.793431
2015-01-19,3.891706,3.773776,3.824879,3.663707
2015-01-20,3.923154,3.883844,3.769845,3.765914
2015-01-21,4.107912,4.037154,3.919223,3.919223
2015-01-22,4.10005,4.033223,4.048947,3.970326
2015-01-23,4.052878,3.974257,4.048947,3.950671
2015-01-26,4.10005,4.052878,3.982119,3.950671
2015-01-27,4.135429,4.048947,4.041085,3.989982
2015-01-28,4.13936,4.088257,4.048947,4.013568
2015-01-29,4.080395,4.001775,4.037154,3.993913
2015-01-30,4.041085,3.974257,4.009637,3.950671
2015-02-02,3.978188,3.950671,3.962464,3.899568
2015-02-03,4.107912,4.10005,3.950671,3.950671
2015-02-04,4.13936,4.045016,4.10005,4.02143
2015-02-05,4.103981,3.989982,4.056809,3.986051
2015-02-06,3.989982,3.844534,3.989982,3.832741
2015-02-09,3.923154,3.86812,3.852396,3.773776
2015-02-10,3.989982,3.923154,3.989982,3.872051
2015-02-11,4.017499,4.001775,3.879913,3.879913
2015-02-12,4.151153,4.076464,4.041085,4.037154
2015-02-13,4.453841,4.363428,4.107912,4.088257
2015-02-16,4.752599,4.677909,4.5246,4.430255
2015-02-17,4.839081,4.748668,4.79584,4.559979
2015-02-25,4.71722,4.571772,4.71722,4.532462
2015-02-26,4.626806,4.5246,4.579634,4.48529
2015-02-27,4.658254,4.567841,4.615013,4.489221
2015-03-02,4.791909,4.701495,4.571772,4.559979
2015-03-03,5.173217,4.98846,4.701495,4.634668
2015-03-04,5.173217,5.110321,4.917701,4.839081
2015-03-05,5.424802,5.047425,5.129976,5.023839
2015-03-06,5.165355,4.937356,5.110321,4.843012
2015-03-09,5.10639,5.071011,4.937356,4.866598
2015-03-10,5.082804,4.925563,5.082804,4.866598
2015-03-11,4.945218,4.760461,4.886253,4.729013
2015-03-12,4.79584,4.685771,4.732944,4.618944
2015-03-13,4.79584,4.780116,4.71722,4.697564
2015-03-16,4.905908,4.890184,4.811564,4.811564
2015-03-17,4.972736,4.91377,4.901977,4.843012
2015-03-18,5.008115,5.004184,4.823357,4.823357
2015-03-19,5.008115,4.964874,5.008115,4.91377
2015-03-20,5.251838,5.22039,4.953081,4.894115
2015-03-23,5.373699,5.346182,5.224321,5.153562
2015-03-24,5.405147,5.224321,5.354044,5.090666
2015-03-25,5.228252,5.153562,5.228252,5.110321
2015-03-26,5.381561,5.247907,5.153562,5.149631
2015-03-27,5.204666,5.1457,5.196804,5.082804
2015-03-30,5.110321,5.015977,5.110321,4.917701
2015-03-31,5.141769,5.078873,5.008115,4.980598
2015-04-01,5.224321,5.192873,5.06708,5.051356
2015-04-02,5.49163,5.49163,5.247907,5.177148
2015-04-03,5.558457,5.487699,5.440527,5.334389
2015-04-07,5.680319,5.617422,5.487699,5.409078
2015-04-08,6.175627,6.108799,5.621353,5.542733
2015-04-09,6.132385,5.8808,6.11273,5.558457
2015-04-10,6.289626,6.057696,5.798249,5.798249
2015-04-13,6.364315,6.222799,6.061627,5.983007
2015-04-14,6.328936,5.986938,6.238523,5.900455
2015-04-15,5.975145,5.731422,5.967283,5.641008
2015-04-16,5.813973,5.688181,5.680319,5.574181
2015-04-17,5.80218,5.703905,5.739284,5.621353
2015-04-20,5.696043,5.542733,5.68425,5.542733
2015-04-21,5.699974,5.696043,5.542733,5.507354
2015-04-22,5.91618,5.869007,5.747146,5.680319
2015-04-23,5.935835,5.80218,5.896524,5.739284
2015-04-24,5.8808,5.865076,5.739284,5.601698
2015-04-27,5.947628,5.774663,5.943697,5.688181
2015-04-28,5.825766,5.41694,5.774663,5.357975
2015-04-29,5.578112,5.487699,5.432665,5.428733
2015-04-30,5.601698,5.511285,5.495561,5.444458
2015-05-04,5.57025,5.49163,5.511285,5.420871
2015-05-05,5.637077,5.405147,5.574181,5.385492
2015-05-06,5.499492,5.236114,5.444458,5.212528
2015-05-07,5.381561,5.243976,5.251838,5.192873
2015-05-08,5.542733,5.534871,5.326527,5.291148
2015-05-11,6.030179,5.963352,5.680319,5.613491
2015-05-12,6.124523,5.963352,5.9948,5.876869
2015-05-13,6.525487,6.474384,6.03411,6.014455
2015-05-14,7.032588,6.902865,6.407557,6.368246
2015-05-15,7.27238,6.934313,6.910727,6.568728
2015-05-18,7.437483,7.366725,6.942175,6.918589
2015-05-19,7.818791,7.413897,7.468931,7.162312
2015-05-20,8.156859,8.156859,7.413897,7.413897
2015-05-21,8.156859,8.156859,7.413897,7.413897
2015-05-22,8.156859,8.156859,7.413897,7.413897
2015-05-25,8.156859,8.156859,7.413897,7.413897
2015-05-26,8.156859,8.156859,7.413897,7.413897
2015-05-27,8.156859,8.156859,7.413897,7.413897
2015-05-28,8.97451,8.97451,8.97451,8.97451
2015-05-29,9.237888,8.557822,9.237888,8.078238
2015-06-01,8.557822,8.042859,7.700861,7.700861
2015-06-02,8.848718,8.848718,8.04679,7.983894
2015-06-03,8.986303,8.376996,8.966648,8.16079
2015-06-04,8.274789,8.058583,8.176514,7.551482
2015-06-05,8.479202,8.266927,8.192238,7.869895
2015-06-08,8.314099,8.219755,8.274789,7.881688
2015-06-09,8.538167,8.274789,8.223686,8.003549
2015-06-10,8.341617,8.247272,8.235479,8.019273
2015-06-11,8.867396,8.681754,8.27492,8.195923
2015-06-12,9.116236,8.7647,8.729152,8.689653
2015-06-15,8.741001,8.184074,8.709403,8.116926
2015-06-16,8.037929,7.53235,8.037929,7.374356
2015-06-17,8.037929,8.002381,7.583698,7.109716
2015-06-18,8.077428,8.057679,7.895735,7.623196
2015-06-19,8.76865,8.492161,7.717992,7.623196
2015-06-23,9.341377,9.341377,8.634356,8.630406
2015-06-24,10.27749,10.27749,9.870656,9.677114
2015-06-25,11.008211,10.072098,10.921314,9.471722
2015-06-26,9.795609,9.222882,9.51912,9.064888
2015-06-29,9.795609,8.302569,9.53887,8.302569
2015-06-30,8.835798,8.689653,7.556049,7.473102
2015-07-01,8.760751,7.820688,8.650155,7.820688
2015-07-02,8.334168,7.038619,7.038619,7.038619
2015-07-03,6.852977,6.335547,6.540939,6.335547
2015-07-06,6.943823,5.703572,6.943823,5.703572
2015-07-07,6.943823,5.703572,6.943823,5.703572
2015-07-08,6.943823,5.703572,6.943823,5.703572
2015-07-09,6.943823,5.703572,6.943823,5.703572
2015-07-10,6.943823,5.703572,6.943823,5.703572
2015-07-13,6.27235,6.27235,6.27235,6.27235
2015-07-14,6.900375,6.900375,6.900375,6.900375
2015-07-15,6.951723,6.209152,6.951723,6.209152
2015-07-16,6.430344,5.912914,5.924764,5.589027
2015-07-17,6.359246,6.2684,5.912914,5.818118
2015-07-20,6.457992,6.165704,6.2605,6.055108
2015-07-21,6.781879,6.781879,6.00771,5.908964
2015-07-22,7.184763,7.034669,6.951723,6.556738
2015-07-23,7.623196,7.623196,7.03072,6.912224
2015-07-24,8.176174,8.077428,7.386205,7.307209
2015-07-27,8.049779,7.27166,7.836487,7.27166
2015-07-28,7.208462,6.548839,6.552789,6.544889
2015-07-29,6.904325,6.750281,6.754231,6.086707
2015-07-30,6.924074,6.51724,6.750281,6.394795
2015-07-31,6.892475,6.604137,6.359246,6.228902
2015-08-03,6.829278,6.556738,6.592287,6.2605
2015-08-04,6.951723,6.939873,6.52514,6.126206
2015-08-05,7.062318,6.734481,6.833227,6.702883
2015-08-06,6.785829,6.785829,6.540939,6.481691
2015-08-07,7.03072,7.003071,6.785829,6.785829
2015-08-10,7.457303,7.374356,7.121566,6.928024
2015-08-11,8.057679,7.540249,7.386205,7.27166
2015-08-12,7.496801,7.295359,7.488901,7.149215
2015-08-13,7.417804,7.346707,7.165014,7.149215
2015-08-14,8.081378,8.081378,7.469152,7.469152
2015-08-17,8.476362,8.409215,8.255171,7.978682
2015-08-18,8.353917,7.567898,8.353917,7.567898
2015-08-19,7.642945,7.437553,7.117616,6.809528
2015-08-20,7.425704,7.109716,7.236111,6.841127
2015-08-21,7.421754,6.801629,7.089967,6.793729
2015-08-24,7.421754,6.801629,7.089967,6.793729
2015-08-25,7.421754,6.801629,7.089967,6.793729
2015-08-26,7.421754,6.801629,7.089967,6.793729
2015-08-27,7.421754,6.801629,7.089967,6.793729
2015-08-28,7.421754,6.801629,7.089967,6.793729
2015-08-31,7.421754,6.801629,7.089967,6.793729
2015-09-01,7.421754,6.801629,7.089967,6.793729
2015-09-02,7.421754,6.801629,7.089967,6.793729
2015-09-07,7.421754,6.801629,7.089967,6.793729
2015-09-08,7.421754,6.801629,7.089967,6.793729
2015-09-09,7.421754,6.801629,7.089967,6.793729
2015-09-10,7.421754,6.801629,7.089967,6.793729
2015-09-11,7.421754,6.801629,7.089967,6.793729
2015-09-14,7.421754,6.801629,7.089967,6.793729
2015-09-15,7.421754,6.801629,7.089967,6.793729
2015-09-16,7.421754,6.801629,7.089967,6.793729
2015-09-17,7.421754,6.801629,7.089967,6.793729
2015-09-18,7.421754,6.801629,7.089967,6.793729
2015-09-21,7.421754,6.801629,7.089967,6.793729
2015-09-22,7.421754,6.801629,7.089967,6.793729
2015-09-23,7.421754,6.801629,7.089967,6.793729
2015-09-24,7.421754,6.801629,7.089967,6.793729
2015-09-25,7.421754,6.801629,7.089967,6.793729
2015-09-28,7.421754,6.801629,7.089967,6.793729
2015-09-29,7.421754,6.801629,7.089967,6.793729
2015-09-30,7.421754,6.801629,7.089967,6.793729
2015-10-08,7.421754,6.801629,7.089967,6.793729
2015-10-09,7.421754,6.801629,7.089967,6.793729
2015-10-12,7.421754,6.801629,7.089967,6.793729
2015-10-13,7.421754,6.801629,7.089967,6.793729
2015-10-14,7.421754,6.801629,7.089967,6.793729
2015-10-15,7.421754,6.801629,7.089967,6.793729
2015-10-16,7.421754,6.801629,7.089967,6.793729
2015-10-19,7.421754,6.801629,7.089967,6.793729
2015-10-20,7.421754,6.801629,7.089967,6.793729
2015-10-21,7.421754,6.801629,7.089967,6.793729
2015-10-22,7.421754,6.801629,7.089967,6.793729
2015-10-23,7.421754,6.801629,7.089967,6.793729
2015-10-26,7.421754,6.801629,7.089967,6.793729
2015-10-27,7.421754,6.801629,7.089967,6.793729
2015-10-28,7.421754,6.801629,7.089967,6.793729
2015-10-29,7.421754,6.801629,7.089967,6.793729
2015-10-30,7.481002,7.481002,7.481002,7.481002
2015-11-02,8.156425,7.899685,7.496801,7.370406
2015-11-03,8.097177,7.919434,7.903635,7.698243
2015-11-04,8.456613,8.413164,7.899685,7.832538
2015-11-05,8.76865,8.346017,8.385516,8.223572
2015-11-06,8.709403,8.630406,8.448713,8.326268
2015-11-09,9.487522,9.100437,8.496111,8.496111
2015-11-10,9.305829,9.045139,9.124136,8.819998
2015-11-11,9.262381,9.076738,8.946393,8.918744
2015-11-12,9.124136,8.705453,9.124136,8.579058
2015-11-13,9.084638,8.946393,8.606707,8.448713
2015-11-16,9.491471,9.455923,8.847647,8.819998
2015-11-17,9.874606,9.207083,9.558619,9.084638
2015-11-18,9.558619,9.345327,9.203133,9.203133
2015-11-19,9.874606,9.791659,9.467772,9.28213
2015-11-20,10.230092,10.087898,9.866706,9.839058
2015-11-23,10.190594,9.665264,10.001001,9.483572
2015-11-24,9.78376,9.748211,9.681064,9.404575
2015-11-25,9.843007,9.736362,9.669214,9.578368
2015-11-26,9.866706,9.696863,9.77191,9.550719
2015-11-27,9.795609,9.392725,9.602067,9.195233
2015-11-30,9.598117,8.997741,9.388776,8.53561
2015-12-01,9.321628,9.203133,9.084638,8.887146
2015-12-02,9.203133,8.788399,9.199183,8.492161
2015-12-03,9.222882,9.143885,8.788399,8.7726
2015-12-04,9.827208,9.254481,9.479622,9.199183
2015-12-07,9.51912,9.345327,9.361127,9.03724
2015-12-08,9.578368,9.357177,9.353227,9.28213
2015-12-09,10.131346,9.874606,9.203133,9.143885
2015-12-10,10.0247,9.609967,9.835108,9.53887
2015-12-11,9.586268,9.203133,9.511221,9.143885
2015-12-14,9.440123,9.321628,9.207083,9.124136
2015-12-15,9.546769,9.53887,9.28213,9.211033
2015-12-16,9.910155,9.598117,9.558619,9.491471
2015-12-17,9.886456,9.700813,9.677114,9.570468
2015-12-18,10.174794,9.985202,9.724512,9.641565
2015-12-21,10.190594,9.862757,10.087898,9.819308
2015-12-22,9.953603,9.890405,9.874606,9.677114
2015-12-23,9.993101,9.716612,9.831158,9.685014
2015-12-24,9.835108,9.696863,9.613917,9.479622
2015-12-25,9.850907,9.77586,9.696863,9.51912
2015-12-28,10.072098,9.870656,9.78771,9.716612
2015-12-29,10.091847,10.052349,9.795609,9.598117
2015-12-30,10.644825,10.451283,10.0326,9.985202
2015-12-31,10.629026,10.27749,10.467082,10.190594
2016-01-04,10.348587,9.337428,10.348587,9.26633
2016-01-05,9.51912,8.966142,8.997741,8.729152
2016-01-06,9.396675,9.325578,9.064888,8.974042
2016-01-07,9.124136,8.405265,9.116236,8.393415
2016-01-08,8.729152,8.464512,8.444763,7.627146
2016-01-11,8.318368,7.812788,8.219622,7.702193
2016-01-12,8.097177,8.097177,7.927334,7.350657
2016-01-13,8.093227,7.978682,7.958933,7.611346
2016-01-14,8.255171,8.120876,7.860186,7.394105
