,high,close,open,low
2010-01-04,5.327946,5.219212,5.317072,5.192029
2010-01-05,5.262706,5.099605,5.24857,5.077858
2010-01-06,5.190941,5.112653,5.099605,5.056112
2010-01-07,5.18333,4.947378,5.088732,4.944116
2010-01-08,5.089819,5.080033,4.948465,4.948465
2010-01-11,5.137662,5.056112,5.028928,5.028928
2010-01-12,5.153972,5.149623,5.040889,4.969125
2010-01-13,5.219212,5.159409,5.057199,5.012618
2010-01-14,5.654146,5.517142,5.144186,5.115915
2010-01-15,5.784627,5.653059,5.489959,5.445378
2010-01-18,5.704164,5.617177,5.621526,5.510618
2010-01-19,5.619352,5.484522,5.619352,5.424719
2010-01-20,5.534539,5.456251,5.534539,5.376876
2010-01-21,5.673718,5.653059,5.401884,5.366002
2010-01-22,5.620439,5.541063,5.620439,5.39971
2010-01-25,5.6324,5.588906,5.541063,5.458426
2010-01-26,5.729173,5.447553,5.589994,5.184417
2010-01-27,5.778103,5.749832,5.327946,5.327946
2010-01-28,5.691116,5.626963,5.654146,5.370352
2010-01-29,5.741133,5.684592,5.523666,5.393186
2010-02-01,5.654146,5.51388,5.643273,5.437767
2010-02-02,5.543238,5.374701,5.543238,5.344256
2010-02-03,5.433417,5.324684,5.374701,5.262706
2010-02-04,5.406234,5.360566,5.295326,5.221387
2010-02-05,5.384487,5.366002,5.222474,5.222474
2010-02-08,5.471474,5.414933,5.333382,5.333382
2010-02-09,5.564985,5.56281,5.414933,5.382312
2010-02-10,5.804199,5.724823,5.586732,5.586732
2010-02-11,5.741133,5.64436,5.724823,5.6324
2010-02-12,5.971648,5.932504,5.673718,5.66502
2010-02-22,5.935766,5.816159,5.931417,5.741133
2010-02-23,5.996657,5.945552,5.815072,5.766142
2010-02-24,6.176068,6.090168,5.887924,5.882487
2010-02-25,6.251094,6.171718,6.091255,6.052111
2010-02-26,6.186941,6.124963,6.176068,6.086906
2010-03-01,6.197814,6.10974,6.110827,6.066247
2010-03-02,6.197814,6.10974,6.110827,6.066247
2010-03-03,6.357653,6.318509,6.155408,6.113002
2010-03-04,6.304373,6.120613,6.304373,6.054286
2010-03-05,6.272841,6.235871,6.094517,6.094517
2010-03-08,6.392447,6.381574,6.243482,6.197814
2010-03-09,6.406583,6.351129,6.392447,6.295675
2010-03-10,6.369613,6.25653,6.351129,6.132574
2010-03-11,6.333731,6.318509,6.25653,6.143448
2010-03-12,6.317421,6.143448,6.304373,6.143448
2010-03-15,6.154321,6.084731,6.110827,5.936854
2010-03-16,6.120613,6.087993,6.034714,6.010793
2010-03-17,6.301111,6.255443,6.089081,6.067334
2010-03-18,6.306548,6.265229,6.282627,6.21195
2010-03-19,6.367439,6.338081,6.272841,6.272841
2010-03-22,6.587081,6.578382,6.373963,6.371788
2010-03-23,7.15467,6.916543,6.633836,6.578382
2010-03-24,7.555229,7.341607,7.042973,7.040793
2010-03-25,7.291472,7.114907,7.291472,6.977579
2010-03-26,7.409181,7.258774,7.114907,7.023355
2010-03-29,7.507273,7.143244,7.407002,7.040793
2010-03-30,7.223897,7.151964,7.101828,6.977579
2010-03-31,7.505093,7.492014,7.149784,7.040793
2010-04-01,8.24187,8.172116,7.494194,7.437519
2010-04-02,8.23751,8.074024,8.226611,7.956314
