,high,close,open,low
2010-01-04,2.80516,2.733233,2.742223,2.733233
2010-01-05,2.802163,2.772193,2.733233,2.679287
2010-01-06,2.787178,2.739227,2.760205,2.727239
2010-01-07,2.811154,2.733233,2.739227,2.691275
2010-01-08,2.754211,2.70626,2.712254,2.63733
2010-01-11,2.97299,2.97299,2.70626,2.67629
2010-01-12,3.032929,2.996966,2.916047,2.901063
2010-01-13,3.086875,3.050911,2.913051,2.913051
2010-01-14,3.272686,3.149811,3.089871,3.089871
2010-01-15,3.17978,3.167793,3.119841,3.050911
2010-01-18,3.281677,3.257702,3.164796,3.11085
2010-01-19,3.290668,3.17978,3.281677,3.149811
2010-01-20,3.182777,2.984978,3.17978,2.922041
2010-01-21,3.035926,2.97299,2.966996,2.907057
2010-01-22,2.949014,2.868096,2.937026,2.802163
2010-01-25,2.901063,2.832132,2.841123,2.820145
2010-01-26,2.895069,2.766199,2.838126,2.697269
2010-01-27,2.784181,2.715251,2.757208,2.670296
2010-01-28,2.865099,2.856108,2.721245,2.691275
2010-01-29,2.913051,2.829135,2.84412,2.808157
2010-02-01,2.826139,2.718248,2.802163,2.670296
2010-02-02,2.850114,2.760205,2.727239,2.721245
2010-02-03,2.990972,2.949014,2.757208,2.742223
2010-02-04,3.035926,2.937026,2.925038,2.901063
2010-02-05,3.059902,2.963999,2.880084,2.847117
2010-02-08,3.01195,2.877087,2.961002,2.850114
2010-02-09,2.919044,2.799166,2.862102,2.751214
2010-02-10,2.877087,2.877087,2.814151,2.77519
2010-02-11,2.961002,2.925038,2.886078,2.856108
2010-02-12,3.026935,2.981981,2.907057,2.907057
2010-02-22,3.04192,3.005956,2.966996,2.928035
2010-02-23,3.023938,2.999963,3.005956,2.907057
2010-02-24,3.143817,3.128832,2.996966,2.952011
2010-02-25,3.182777,3.146814,3.137823,3.095865
2010-02-26,3.275683,3.221738,3.137823,3.098862
2010-03-01,3.275683,3.251708,3.224735,3.176783
2010-03-02,3.374583,3.329629,3.260699,3.236723
2010-03-03,3.470486,3.359598,3.410547,3.302656
2010-03-04,3.431526,3.203756,3.326632,3.191768
2010-03-05,3.287671,3.236723,3.203756,3.191768
2010-03-08,3.341617,3.30865,3.260699,3.215744
2010-03-09,3.452504,3.422535,3.30865,3.23972
2010-03-10,3.47648,3.386571,3.422535,3.353604
2010-03-11,3.428529,3.344614,3.380577,3.284674
2010-03-12,3.344614,3.320638,3.311647,3.206753
2010-03-15,3.320638,3.290668,3.317641,3.215744
2010-03-16,3.401556,3.392565,3.242717,3.242717
2010-03-17,3.557398,3.539416,3.380577,3.371586
2010-03-18,3.590365,3.539416,3.530425,3.482474
2010-03-19,3.740213,3.647307,3.566389,3.548407
2010-03-22,3.701252,3.635319,3.659295,3.566389
2010-03-23,3.716237,3.596359,3.617337,3.566389
2010-03-24,3.635319,3.587368,3.611343,3.530425
2010-03-25,3.656298,3.611343,3.584371,3.566389
2010-03-26,3.668286,3.641313,3.60535,3.578377
2010-03-29,3.710243,3.701252,3.641313,3.554401
2010-03-30,3.800152,3.725228,3.716237,3.686268
2010-03-31,3.800152,3.725228,3.716237,3.686268
2010-04-01,3.851101,3.728225,3.740213,3.716237
2010-04-02,3.821131,3.776177,3.752201,3.698255
2010-04-06,3.950001,3.929022,3.791161,3.791161
2010-04-07,3.950001,3.929022,3.791161,3.791161
2010-04-08,3.976973,3.961988,3.929022,3.845107
2010-04-09,3.982967,3.964985,3.955995,3.902049
2010-04-12,4.021928,3.88107,3.958991,3.866086
2010-04-13,3.935016,3.770183,3.860092,3.668286
2010-04-14,3.848104,3.806146,3.770183,3.725228
2010-04-15,3.94101,3.91104,3.806146,3.776177
2010-04-16,4.03991,3.958991,3.88107,3.866086
2010-04-19,4.012937,3.878073,3.899052,3.830122
2010-04-20,4.027922,4.015934,3.878073,3.803149
2010-04-21,4.225721,4.195752,4.030919,4.030919
2010-04-22,4.255691,4.189758,4.195752,4.10884
2010-04-23,4.240706,4.027922,4.180767,3.988961
2010-04-26,4.195752,4.0489,4.087861,4.030919
2010-04-27,4.129819,3.976973,4.051897,3.905046
2010-04-28,4.084864,4.072876,3.952998,3.926025
2010-04-29,4.084864,4.072876,3.952998,3.926025
2010-04-30,3.902049,3.857095,3.851101,3.665289
2010-05-04,3.902049,3.854098,3.791161,3.671283
2010-05-05,3.929022,3.929022,3.800152,3.767186
2010-05-06,4.03991,3.929022,3.935016,3.860092
2010-05-07,3.982967,3.935016,3.896055,3.752201
2010-05-10,4.00994,3.985964,4.003946,3.782171
2010-05-11,4.015934,3.710243,4.00994,3.60535
2010-05-12,3.656298,3.44651,3.656298,3.347611
2010-05-13,3.686268,3.686268,3.416541,3.386571
2010-05-14,3.961988,3.890061,3.683271,3.656298
2010-05-17,3.872079,3.776177,3.836116,3.701252
2010-05-18,3.824128,3.734219,3.752201,3.656298
2010-05-19,3.800152,3.734219,3.755198,3.695259
2010-05-20,3.794158,3.536419,3.692262,3.497459
2010-05-21,3.776177,3.776177,3.440516,3.356601
2010-05-24,3.947004,3.917034,3.776177,3.776177
2010-05-25,3.985964,3.851101,3.905046,3.809143
2010-05-26,3.91104,3.860092,3.821131,3.803149
2010-05-27,4.000949,3.982967,3.860092,3.821131
2010-05-28,4.033916,3.920031,4.030919,3.878073
2010-05-31,3.938013,3.788164,3.902049,3.749204
2010-06-01,3.797155,3.686268,3.689265,3.551404
2010-06-02,3.770183,3.761192,3.632322,3.632322
2010-06-03,3.803149,3.596359,3.797155,3.596359
2010-06-04,3.671283,3.671283,3.578377,3.551404
2010-06-07,3.671283,3.671283,3.578377,3.551404
2010-06-08,3.746207,3.632322,3.680274,3.590365
2010-06-09,3.785167,3.776177,3.686268,3.671283
2010-06-10,3.920031,3.857095,3.77318,3.740213
