,high,close,open,low
2010-01-04,8.232155,8.00623,8.175674,7.99917
2010-01-05,8.076832,7.942688,8.02035,7.865027
2010-01-06,7.985049,7.716763,7.963869,7.681462
2010-01-07,7.709703,7.504958,7.681462,7.399056
2010-01-08,7.561439,7.554379,7.462597,7.377875
2010-01-11,7.653222,7.455537,7.59674,7.391995
2010-01-12,7.723823,7.653222,7.427296,7.427296
2010-01-13,7.646161,7.476717,7.483778,7.391995
2010-01-14,7.610861,7.58262,7.512018,7.420236
2010-01-15,7.730883,7.674402,7.554379,7.540259
2010-01-18,7.730883,7.660282,7.674402,7.504958
2010-01-19,7.730883,7.653222,7.709703,7.561439
2010-01-20,7.653222,7.201371,7.653222,7.17313
2010-01-21,7.356695,7.250792,7.215491,7.17313
2010-01-22,7.201371,7.074288,7.201371,6.947205
2010-01-25,7.116649,6.954265,7.053107,6.947205
2010-01-26,6.996626,6.7354,6.947205,6.678918
2010-01-27,6.777761,6.516535,6.7354,6.495354
2010-01-28,6.594196,6.523595,6.502414,6.474174
2010-01-29,6.629497,6.523595,6.565956,6.488294
2010-02-01,6.509474,6.234128,6.509474,6.191767
2010-02-02,6.33297,6.220008,6.255308,6.212947
2010-02-03,6.431813,6.410632,6.234128,6.043503
2010-02-04,6.460053,6.389452,6.375331,6.297669
2010-02-05,6.276489,6.198827,6.234128,6.142346
2010-02-08,6.297669,6.184707,6.212947,6.156466
2010-02-09,6.33297,6.32591,6.177647,6.177647
2010-02-10,6.481234,6.452993,6.389452,6.354151
2010-02-11,6.530655,6.396512,6.481234,6.382391
2010-02-12,6.565956,6.523595,6.410632,6.382391
2010-02-22,6.551835,6.431813,6.467113,6.424752
2010-02-23,6.636557,6.537715,6.424752,6.269429
2010-02-24,6.594196,6.565956,6.495354,6.424752
2010-02-25,6.693039,6.650678,6.587136,6.544775
2010-02-26,6.707159,6.615377,6.608317,6.587136
2010-03-01,6.664798,6.622437,6.664798,6.573016
2010-03-02,6.650678,6.537715,6.615377,6.502414
2010-03-03,6.650678,6.636557,6.537715,6.516535
2010-03-04,6.74952,6.417692,6.650678,6.396512
2010-03-05,6.544775,6.509474,6.438873,6.347091
2010-03-08,6.558896,6.516535,6.495354,6.474174
2010-03-09,6.678918,6.664798,6.530655,6.488294
2010-03-10,6.685979,6.516535,6.678918,6.460053
2010-03-11,6.530655,6.403572,6.516535,6.34003
2010-03-12,6.438873,6.30473,6.410632,6.283549
2010-03-15,6.31885,6.212947,6.31179,6.177647
2010-03-16,6.269429,6.269429,6.212947,6.184707
2010-03-17,6.382391,6.382391,6.269429,6.198827
2010-03-18,6.375331,6.31179,6.368271,6.297669
2010-03-19,6.403572,6.389452,6.31179,6.283549
2010-03-22,6.431813,6.396512,6.389452,6.34003
2010-03-23,6.396512,6.276489,6.389452,6.262369
2010-03-24,6.31179,6.283549,6.276489,6.262369
2010-03-25,6.33297,6.297669,6.290609,6.248248
2010-03-26,6.587136,6.502414,6.297669,6.283549
2010-03-29,6.615377,6.573016,6.530655,6.495354
2010-03-30,6.798941,6.700099,6.664798,6.643618
2010-03-31,6.770701,6.650678,6.7354,6.629497
2010-04-01,7.053107,6.947205,6.664798,6.664798
2010-04-02,7.095468,7.024867,6.954265,6.911904
2010-04-06,7.201371,6.954265,7.088408,6.883663
2010-04-07,7.18019,7.081348,7.109589,7.010746
