,high,close,open,low
2010-01-04,1.772529,1.751383,1.730237,1.725262
2010-01-05,1.763822,1.735213,1.741432,1.69914
2010-01-06,1.740188,1.706604,1.722774,1.701628
2010-01-07,1.722774,1.677994,1.704116,1.666799
2010-01-08,1.692921,1.687945,1.666799,1.66058
2010-01-11,1.709091,1.685458,1.690433,1.656848
2010-01-12,1.701628,1.696652,1.666799,1.659336
2010-01-13,1.685458,1.62202,1.677994,1.612069
2010-01-14,1.64441,1.624507,1.62202,1.592167
2010-01-15,1.690433,1.68297,1.639434,1.617044
2010-01-18,1.767554,1.767554,1.679238,1.679238
2010-01-19,1.855869,1.855869,1.7887,1.736457
2010-01-20,1.895673,1.808602,1.853381,1.803626
2010-01-21,1.821041,1.811089,1.80487,1.741432
2010-01-22,1.791187,1.752627,1.791187,1.720286
2010-01-25,1.776261,1.753871,1.752627,1.742676
2010-01-26,1.791187,1.741432,1.751383,1.69914
2010-01-27,1.773773,1.748895,1.741432,1.711579
2010-01-28,1.741432,1.661824,1.741432,1.661824
2010-01-29,1.614556,1.578484,1.578484,1.578484
2010-02-01,1.643166,1.625751,1.571021,1.571021
2010-02-02,1.648141,1.590923,1.635702,1.580972
2010-02-03,1.612069,1.59963,1.585947,1.55485
2010-02-04,1.628239,1.6158,1.59963,1.568533
2010-02-05,1.604605,1.580972,1.579728,1.55485
2010-02-08,1.583459,1.578484,1.583459,1.537436
2010-02-09,1.604605,1.57724,1.579728,1.562313
2010-02-10,1.598386,1.590923,1.589679,1.569777
2010-02-11,1.670531,1.670531,1.592167,1.590923
2010-02-12,1.753871,1.716555,1.700384,1.681726
2010-02-22,1.701628,1.689189,1.701628,1.668043
2010-02-23,1.761334,1.717798,1.691677,1.691677
2010-02-24,1.794919,1.779992,1.717798,1.700384
2010-02-25,1.869552,1.829748,1.781236,1.768798
2010-02-26,1.90438,1.853381,1.817309,1.807358
2010-03-01,1.915575,1.878259,1.869552,1.854625
2010-03-02,1.884478,1.870796,1.878259,1.850894
2010-03-03,1.964087,1.964087,1.86582,1.853381
2010-03-04,2.025037,1.976526,1.977769,1.915575
2010-03-05,2.027525,2.017574,1.979013,1.966574
2010-03-08,2.037476,1.998915,2.018817,1.977769
2010-03-09,2.005135,1.980257,2.005135,1.909356
2010-03-10,1.98772,1.98772,1.983989,1.936721
2010-03-11,1.990208,1.981501,1.967818,1.960355
2010-03-12,1.977769,1.894429,1.95538,1.884478
2010-03-15,1.965331,1.893186,1.965331,1.878259
2010-03-16,1.98772,1.98772,1.918063,1.890698
2010-03-17,2.087231,2.066085,2.052402,1.990208
2010-03-18,2.161864,2.104645,2.064841,2.046183
2010-03-19,2.139474,2.120816,2.090962,2.090962
2010-03-22,2.226545,2.217838,2.100914,2.100914
2010-03-23,2.261374,2.235253,2.238984,2.190473
2010-03-24,2.245204,2.222814,2.204156,2.178034
2010-03-25,2.222814,2.179278,2.190473,2.158132
2010-03-26,2.224058,2.196692,2.206643,2.158132
2010-03-29,2.293715,2.276301,2.165595,2.165595
2010-03-30,2.338495,2.316105,2.287496,2.241472
2010-03-31,2.348446,2.334763,2.337251,2.303666
2010-04-01,2.435517,2.401933,2.348446,2.313617
2010-04-02,2.428054,2.369592,2.401933,2.309885
2010-04-06,2.400689,2.362128,2.375811,2.352177
2010-04-07,2.38825,2.329787,2.301178,2.28252
2010-04-08,2.358397,2.316105,2.3273,2.303666
2010-04-09,2.313617,2.307398,2.313617,2.277545
2010-04-12,2.360884,2.240228,2.316105,2.226545
2010-04-13,2.222814,2.136986,2.222814,2.128279
2010-04-14,2.139474,2.132011,2.114596,2.039963
2010-04-15,2.232765,2.17679,2.132011,2.089719
2010-04-16,2.232765,2.17679,2.132011,2.089719
2010-04-19,2.114596,2.068573,2.114596,2.068573
2010-04-20,1.965331,1.965331,1.965331,1.965331
2010-04-21,1.925526,1.894429,1.867064,1.867064
2010-04-22,1.878259,1.799895,1.859601,1.799895
2010-04-23,1.798651,1.710335,1.798651,1.710335
2010-04-26,1.663068,1.624507,1.641922,1.624507
2010-04-27,1.70536,1.701628,1.590923,1.543655
2010-04-28,1.778749,1.738944,1.640678,1.634458
2010-04-29,1.776261,1.677994,1.740188,1.675507
