,high,close,open,low
2010-01-04,6.801781,6.650426,6.535764,6.535764
2010-01-05,6.774262,6.710051,6.650426,6.586215
2010-01-06,6.719224,6.512831,6.719224,6.503658
2010-01-07,6.489899,6.191776,6.489899,6.141325
2010-01-08,6.228468,6.223882,6.141325,5.967038
2010-01-11,6.315612,6.067941,6.251401,6.008316
2010-01-12,6.214709,6.18719,6.067941,6.067941
2010-01-13,6.219295,6.067941,6.063354,5.985384
2010-01-14,6.182603,6.155084,6.040422,6.040422
2010-01-15,6.398169,6.361477,6.168844,6.168844
2010-01-18,6.526591,6.439447,6.37065,6.320198
2010-01-19,6.549523,6.384409,6.508245,6.329371
2010-01-20,6.503658,6.237641,6.379823,6.196363
2010-01-21,6.251401,6.178017,6.168844,6.054181
2010-01-22,6.228468,6.008316,6.136738,5.962451
2010-01-25,6.063354,5.89824,5.980797,5.889067
2010-01-26,5.962451,5.604704,5.893654,5.586358
2010-01-27,5.687261,5.45335,5.600118,5.375379
2010-01-28,5.63681,5.558839,5.45335,5.45335
2010-01-29,5.673502,5.586358,5.558839,5.508388
2010-02-01,5.581772,5.306582,5.581772,5.237784
2010-02-02,5.425831,5.251544,5.329514,5.237784
2010-02-03,5.375379,5.375379,5.265303,5.054324
2010-02-04,5.416658,5.343274,5.366206,5.25613
2010-02-05,5.320341,5.219438,5.237784,5.136881
2010-02-08,5.25613,5.191919,5.224025,5.136881
2010-02-09,5.36162,5.306582,5.173573,5.1644
2010-02-10,5.485455,5.480869,5.334101,5.334101
2010-02-11,5.462523,5.425831,5.462523,5.389139
2010-02-12,5.476282,5.467109,5.425831,5.407485
2010-02-22,5.54508,5.448763,5.45335,5.370793
2010-02-23,5.613877,5.581772,5.448763,5.343274
2010-02-24,5.737713,5.72854,5.526734,5.462523
2010-02-25,5.870721,5.751472,5.788164,5.733126
2010-02-26,6.00373,5.866135,5.751472,5.691848
2010-03-01,5.980797,5.912,5.889067,5.834029
2010-03-02,5.976211,5.834029,5.939519,5.801924
2010-03-03,5.870721,5.824856,5.870721,5.682675
2010-03-04,5.994557,5.72854,5.838616,5.719367
2010-03-05,5.861548,5.797337,5.742299,5.733126
2010-03-08,5.861548,5.797337,5.742299,5.733126
2010-03-09,6.347717,6.0817,5.930346,5.916586
2010-03-10,6.035835,5.912,6.031249,5.861548
2010-03-11,5.912,5.760645,5.912,5.733126
2010-03-12,5.811097,5.687261,5.760645,5.678088
2010-03-15,5.760645,5.590945,5.673502,5.554253
2010-03-16,5.63681,5.568012,5.595531,5.448763
2010-03-17,5.72854,5.696434,5.581772,5.558839
2010-03-18,5.765232,5.696434,5.723953,5.673502
2010-03-19,5.737713,5.72854,5.687261,5.645983
2010-03-22,5.80651,5.788164,5.733126,5.687261
2010-03-23,5.792751,5.696434,5.765232,5.682675
2010-03-24,5.778991,5.751472,5.673502,5.668915
2010-03-25,5.746886,5.600118,5.746886,5.595531
2010-03-26,5.664329,5.613877,5.572599,5.554253
2010-03-29,5.710194,5.650569,5.659742,5.618464
2010-03-30,5.751472,5.691848,5.673502,5.613877
2010-03-31,5.742299,5.604704,5.687261,5.586358
2010-04-01,5.664329,5.655156,5.595531,5.568012
2010-04-02,5.912,5.829443,5.655156,5.618464
2010-04-06,5.957865,5.884481,5.811097,5.792751
2010-04-07,5.953278,5.916586,5.89824,5.824856
2010-04-08,5.916586,5.778991,5.916586,5.756059
