,high,close,open,low
2010-01-04,5.189455,5.081068,5.156611,5.058077
2010-01-05,5.113913,5.084353,5.074499,4.959543
2010-01-06,5.235438,5.130335,5.058077,5.058077
2010-01-07,5.19274,4.985819,5.064646,4.959543
2010-01-08,4.975965,4.946405,4.900422,4.782182
2010-01-11,5.028517,4.920129,4.985819,4.79532
2010-01-12,5.117197,5.110628,4.920129,4.867578
2010-01-13,5.261714,5.16318,5.018663,4.962827
2010-01-14,5.258429,5.215731,5.150042,5.09749
2010-01-15,5.232153,5.232153,5.215731,5.140188
2010-01-18,5.37667,5.232153,5.189455,5.182886
2010-01-19,5.287989,5.159895,5.245291,5.156611
2010-01-20,5.189455,4.893854,5.16318,4.867578
2010-01-21,4.992387,4.959543,4.897138,4.874147
2010-01-22,5.071215,5.035086,4.949689,4.861009
2010-01-25,5.058077,4.916845,5.03837,4.91356
2010-01-26,4.910276,4.542416,4.798604,4.51614
2010-01-27,4.585114,4.417606,4.542416,4.388046
2010-01-28,4.503002,4.466873,4.427459,4.397899
2010-01-29,4.548985,4.499718,4.466873,4.424175
2010-02-01,4.532562,4.30265,4.506287,4.256667
2010-02-02,4.384761,4.263236,4.319072,4.184409
2010-02-03,4.315788,4.286227,4.263236,4.039892
2010-02-04,4.388046,4.322357,4.250098,4.197547
2010-02-05,4.30265,4.250098,4.23696,4.2074
2010-02-08,4.328925,4.296081,4.269805,4.23696
2010-02-09,4.335494,4.319072,4.269805,4.263236
2010-02-10,4.378192,4.348632,4.378192,4.286227
2010-02-11,4.378192,4.30265,4.348632,4.30265
2010-02-12,4.342063,4.335494,4.305934,4.27309
2010-02-22,4.427459,4.397899,4.33221,4.296081
2010-02-23,4.463589,4.447166,4.397899,4.33221
2010-02-24,4.624527,4.585114,4.450451,4.411037
2010-02-25,4.736199,4.631096,4.591683,4.565407
2010-02-26,4.719777,4.614674,4.614674,4.558838
2010-03-01,4.716492,4.657372,4.614674,4.614674
2010-03-02,4.693501,4.663941,4.680363,4.585114
2010-03-03,4.75919,4.739484,4.663941,4.614674
2010-03-04,4.765759,4.506287,4.72963,4.466873
2010-03-05,4.926698,4.85444,4.51614,4.466873
2010-03-08,5.074499,5.021948,4.844587,4.765759
2010-03-09,5.058077,4.995672,4.989103,4.887285
2010-03-10,5.156611,5.084353,5.002241,4.861009
2010-03-11,5.136904,4.97925,5.084353,4.97925
2010-03-12,5.071215,4.877431,4.94312,4.874147
2010-03-15,4.94312,4.867578,4.838018,4.808457
2010-03-16,4.992387,4.966112,4.870862,4.861009
2010-03-17,5.074499,5.021948,4.992387,4.903707
2010-03-18,5.044939,5.012094,5.021948,4.959543
2010-03-19,5.156611,5.143473,5.012094,5.002241
2010-03-22,5.186171,5.107344,5.123766,5.061361
2010-03-23,5.140188,5.104059,5.107344,5.058077
2010-03-24,5.189455,5.143473,5.127051,5.104059
2010-03-25,5.219016,5.00881,5.173033,4.952974
2010-03-26,5.081068,5.041654,5.00881,4.952974
2010-03-29,5.041654,4.985819,5.041654,4.893854
2010-03-30,5.018663,5.00881,4.975965,4.933267
2010-03-31,5.123766,5.107344,4.998956,4.949689
2010-04-01,5.189455,5.140188,5.090921,5.06793
2010-04-02,5.199309,5.107344,5.09749,5.094206
2010-04-06,5.159895,5.156611,5.074499,5.058077
2010-04-07,5.393092,5.301127,5.156611,5.110628
2010-04-08,5.333972,5.186171,5.287989,5.166464
2010-04-09,5.419368,5.389808,5.176318,5.176318
2010-04-12,5.485057,5.43579,5.373385,5.324118
2010-04-13,5.544178,5.225585,5.544178,5.123766
2010-04-14,5.31755,5.228869,5.225585,5.202593
2010-04-15,5.478488,5.232153,5.31755,5.2223
2010-04-16,5.215731,5.090921,5.179602,4.94312
2010-04-19,5.248576,4.989103,5.084353,4.975965
2010-04-20,5.094206,5.094206,4.995672,4.933267
2010-04-21,5.179602,5.146757,5.084353,5.031801
2010-04-22,5.235438,5.120482,5.084353,5.074499
2010-04-23,5.235438,5.120482,5.084353,5.074499
2010-04-26,5.350394,5.310981,5.107344,5.077784
2010-04-27,5.337256,5.255145,5.261714,5.077784
2010-04-28,5.25186,5.166464,5.25186,5.094206
2010-04-29,5.258429,5.130335,5.123766,5.123766
2010-04-30,5.058077,4.798604,4.992387,4.647519
2010-05-04,4.838018,4.821595,4.703355,4.598252
2010-05-05,4.91356,4.900422,4.788751,4.739484
2010-05-06,5.044939,4.874147,4.893854,4.841302
2010-05-07,4.933267,4.752622,4.890569,4.736199
2010-05-10,4.936552,4.808457,4.732915,4.732915
2010-05-11,4.952974,4.453735,4.884,4.447166
2010-05-12,4.624527,4.384761,4.480011,4.355201
2010-05-13,4.548985,4.539131,4.503002,4.388046
2010-05-14,4.992387,4.923414,4.532562,4.470157
2010-05-17,4.893854,4.663941,4.893854,4.568691
2010-05-18,4.742768,4.683648,4.637665,4.397899
2010-05-19,4.663941,4.578545,4.631096,4.453735
2010-05-20,4.663941,4.473442,4.466873,4.466873
2010-05-21,4.581829,4.552269,4.453735,4.335494
2010-05-24,4.79532,4.762475,4.552269,4.552269
2010-05-25,5.090921,5.005525,4.72963,4.647519
2010-05-26,5.00881,4.923414,4.926698,4.884
