,high,close,open,low
2010-01-04,20.635087,19.758433,20.07032,19.724716
2010-01-05,20.146184,20.104037,19.817439,19.480264
2010-01-06,20.129326,19.623564,20.011314,19.606705
2010-01-07,20.356918,19.80901,19.480264,19.429688
2010-01-08,20.887968,20.86268,19.648852,19.640422
2010-01-11,21.907922,21.638182,21.031268,20.660376
2010-01-12,21.832057,21.823628,21.494883,21.250431
2010-01-13,22.422113,21.874204,21.292578,21.284149
2010-01-14,22.270384,22.076509,22.000645,21.680329
2010-01-15,22.379966,22.287243,22.076509,21.840487
2010-01-18,24.344008,23.947828,22.759288,22.354678
2010-01-19,24.681183,24.487308,24.107986,23.669659
2010-01-20,24.891917,23.762382,24.107986,23.357773
2010-01-21,24.773906,23.703377,23.939399,23.551648
2010-01-22,23.989975,23.138609,23.433637,22.422113
2010-01-25,23.25662,22.093368,23.206044,22.042792
2010-01-26,22.573842,22.042792,22.186091,21.730905
2010-01-27,22.573842,22.042792,22.186091,21.730905
2010-01-28,22.573842,22.042792,22.186091,21.730905
2010-01-29,22.573842,22.042792,22.186091,21.730905
2010-02-01,23.425208,22.902587,22.632847,22.346249
2010-02-02,23.012169,21.874204,22.843581,21.848916
2010-02-03,21.747764,21.486453,21.730905,20.4665
2010-02-04,22.750858,22.219808,21.073414,20.972262
2010-02-05,22.413684,21.840487,21.579176,21.326295
2010-02-08,22.5907,22.497977,21.840487,21.773052
2010-02-09,22.649706,22.447401,22.422113,22.152373
2010-02-10,22.624418,22.5907,22.548553,22.346249
2010-02-11,23.037457,22.405254,22.556983,22.379966
2010-02-12,23.349343,23.214473,22.556983,22.405254
2010-02-22,23.560077,23.231332,23.239761,22.986881
2010-02-23,23.458925,23.39149,23.104892,22.809864
2010-02-24,23.492642,23.416778,23.248191,23.054315
2010-02-25,24.074269,23.888823,23.576936,23.315626
2010-02-26,23.770812,23.425208,23.728665,23.416778
2010-03-01,23.669659,23.349343,23.222903,23.222903
2010-03-02,23.568507,22.936304,23.349343,22.885728
2010-03-03,23.585365,23.492642,22.911016,22.911016
2010-03-04,23.433637,22.405254,23.425208,22.169232
2010-03-05,22.86044,22.59913,22.531695,22.110226
2010-03-08,23.576936,23.442066,22.717141,22.717141
2010-03-09,24.015263,23.551648,23.484213,23.475784
2010-03-10,23.517931,22.818293,23.517931,22.683423
2010-03-11,22.809864,22.337819,22.759288,22.169232
2010-03-12,22.573842,22.118656,22.506407,22.101797
2010-03-15,22.548553,22.278814,22.169232,22.042792
2010-03-16,22.481119,22.20295,22.270384,21.562318
2010-03-17,22.556983,22.506407,22.253526,21.958498
2010-03-18,23.054315,22.835152,22.632847,22.472689
2010-03-19,22.902587,22.750858,22.793005,22.346249
2010-03-22,23.088033,23.012169,22.776146,22.674994
2010-03-23,23.180756,22.717141,23.104892,22.5907
2010-03-24,22.742429,22.472689,22.658135,22.422113
2010-03-25,22.506407,22.287243,22.337819,22.009074
2010-03-26,24.512596,23.568507,22.19452,22.169232
2010-03-29,24.107986,23.728665,23.964687,23.332485
2010-03-30,24.563172,24.19228,23.728665,23.602224
2010-03-31,24.403014,24.276573,24.276573,23.964687
2010-04-01,24.436731,24.419873,24.301862,24.05741
2010-04-02,24.521025,24.352438,24.487308,24.032122
2010-04-06,24.411443,24.05741,24.352438,23.821388
2010-04-07,24.276573,24.209139,24.05741,23.863535
2010-04-08,24.866629,24.504166,24.234427,24.023693
2010-04-09,24.866629,24.748618,24.529454,24.360867
2010-04-12,25.271239,24.976211,24.773906,24.706471
2010-04-13,25.186945,24.200709,24.99307,23.433637
2010-04-14,24.242856,24.040551,24.200709,23.779241
2010-04-15,24.209139,23.686518,24.091127,23.517931
2010-04-16,24.015263,23.728665,23.669659,23.66123
2010-04-19,24.18385,23.147038,23.602224,23.13018
2010-04-20,23.568507,23.551648,23.26505,22.86044
2010-04-21,24.107986,24.048981,23.602224,23.433637
2010-04-22,24.234427,23.947828,24.032122,23.6528
2010-04-23,24.040551,23.433637,23.939399,23.180756
2010-04-26,24.394585,24.107986,23.534789,23.189185
2010-04-27,24.386155,23.096462,24.360867,22.346249
2010-04-28,22.868869,21.275719,22.742429,21.073414
2010-04-29,21.621323,20.247337,21.326295,19.825868
2010-04-30,20.179902,19.159948,19.893303,18.797486
2010-05-04,19.00822,17.94612,18.637328,17.93769
2010-05-05,18.536175,18.494029,17.533081,16.951455
2010-05-06,18.173713,16.87559,18.123136,16.858732
2010-05-07,16.841873,16.260247,16.35297,16.100089
2010-05-10,17.870255,17.288629,16.369828,16.336111
2010-05-11,17.828109,16.985172,17.684809,16.816585
2010-05-12,18.460311,17.971408,16.917737,16.681715
2010-05-13,18.20743,18.199001,18.089419,17.389782
2010-05-14,18.350729,17.979837,18.123136,17.769103
2010-05-17,18.502458,16.647997,17.954549,16.605851
2010-05-18,17.094754,16.892449,16.647997,16.125377
2010-05-19,17.111613,16.647997,16.732291,16.268676
2010-05-20,16.656427,15.737626,16.521557,15.67862
2010-05-21,15.838778,15.577468,15.164429,14.793537
2010-05-24,16.588992,16.420405,15.847208,15.805061
2010-05-25,16.504698,16.015795,16.35297,15.931501
2010-05-26,16.504698,16.015795,16.35297,15.931501
2010-05-27,16.563704,16.428834,16.268676,16.024224
2010-05-28,17.195906,16.808155,16.715432,16.715432
2010-05-31,17.617375,17.044178,16.88402,16.867161
2010-06-01,17.389782,17.002031,16.909308,16.310823
2010-06-02,17.254912,17.229624,16.690144,16.572133
2010-06-03,17.701668,17.229624,17.389782,17.204336
2010-06-04,17.54994,17.474075,16.959884,16.88402
2010-06-07,17.895544,17.743815,17.094754,17.027319
2010-06-08,17.93769,17.558369,17.844967,17.457217
2010-06-09,17.929261,17.895544,17.735386,17.339205
2010-06-10,18.494029,18.258006,17.844967,17.701668
2010-06-11,18.712316,18.395158,18.643741,17.957994
2010-06-17,18.669457,18.017997,18.523736,18.009425
2010-06-18,17.957994,17.135098,17.957994,17.075095
2010-06-21,17.503687,17.486544,17.14367,16.672219
2010-06-22,17.992282,17.717983,17.503687,17.315107
2010-06-23,18.163718,17.726555,17.717983,17.340822
2010-06-24,17.872276,17.640837,17.589406,17.56369
2010-06-25,17.65798,17.057952,17.640837,17.032236
2010-06-28,17.066524,16.895087,17.066524,16.715078
2010-06-29,17.015093,15.317869,16.886515,15.232151
2010-06-30,15.206435,14.794987,15.206435,14.554976
2010-07-01,14.957852,14.752128,14.752128,14.623551
2010-07-02,14.932137,14.85499,14.803559,14.194959
2010-07-05,15.300726,15.077858,14.52926,14.486401
2010-07-06,15.652171,15.583596,15.060714,14.889277
2010-07-07,16.886515,16.475067,15.857895,15.857895
2010-07-08,16.715078,16.475067,16.432208,16.372205
2010-07-09,17.186529,17.006521,16.500782,16.295058
2010-07-12,17.726555,17.323679,17.040808,17.040808
2010-07-13,17.220817,16.980805,17.14367,16.53507
2010-07-14,17.589406,17.169386,17.023664,17.023664
2010-07-15,17.717983,17.083667,17.212245,16.946518
2010-07-16,17.272248,17.212245,17.195101,16.912231
2010-07-19,17.692268,17.606549,16.972233,16.843656
2010-07-20,18.138003,18.078,17.700839,17.597977
2010-07-21,18.215149,17.717983,18.086572,17.623693
2010-07-22,17.820845,17.735127,17.709411,17.315107
2010-07-23,17.855132,17.803701,17.65798,17.452256
2010-07-26,18.412302,18.360871,17.880848,17.726555
2010-07-27,18.669457,18.146575,18.369443,18.086572
2010-07-28,18.412302,18.283724,18.17229,18.000854
2010-07-29,18.386586,17.992282,18.283724,17.726555
2010-07-30,18.163718,18.017997,17.975138,17.606549
2010-08-02,18.223721,18.163718,18.120859,17.829417
2010-08-03,18.883753,18.420874,18.249437,18.249437
2010-08-04,18.943755,18.935184,18.369443,18.343727
2010-08-05,19.586643,19.320916,18.952327,18.952327
2010-08-06,19.492353,19.33806,19.286629,18.866609
2010-08-09,19.672361,19.595215,19.415206,19.115192
2010-08-10,20.126669,19.818083,19.603787,19.603787
2010-08-11,21.601024,21.086714,19.818083,19.715221
2010-08-12,21.249579,20.495258,20.855275,20.400967
2010-08-13,21.515306,21.026711,20.503829,20.503829
2010-08-16,21.455303,21.121002,21.078142,20.743841
2010-08-17,21.566737,21.361013,21.121002,20.7867
2010-08-18,21.412444,20.838131,21.215292,20.640979
2010-08-19,21.386728,20.966709,20.846703,20.743841
2010-08-20,20.949565,19.860942,20.778128,19.766652
2010-08-23,20.143812,19.920945,19.783795,19.698077
2010-08-24,20.820987,20.658122,19.860942,19.698077
2010-08-25,20.658122,20.015235,20.658122,19.62093
2010-08-26,20.358108,20.246674,20.075238,19.972376
2010-08-27,20.88099,20.820987,20.238103,20.015235
2010-08-30,21.90961,21.901039,21.086714,20.829559
2010-08-31,22.243912,22.012472,21.935326,21.686743
2010-09-01,22.183909,22.106763,21.95247,21.455303
2010-09-02,22.355346,22.149622,22.183909,21.943898
2010-09-03,22.278199,21.781033,22.106763,21.601024
2010-09-06,21.995329,21.738174,21.883895,21.266723
2010-09-07,22.115334,21.789605,21.806748,21.515306
2010-09-08,21.986757,21.729602,21.789605,21.592452
2010-09-09,22.389633,21.841036,21.738174,21.686743
2010-09-10,23.015377,22.938231,22.021044,21.866751
2010-09-13,24.42973,24.052569,22.972518,22.972518
2010-09-14,24.292581,23.563975,24.078285,23.143955
2010-09-15,23.563975,22.56107,23.563975,22.458208
2010-09-16,22.955374,22.132478,22.681076,21.841036
2010-09-17,22.406777,22.346774,22.132478,21.943898
2010-09-20,23.143955,22.441064,22.518211,22.32963
2010-09-21,23.126811,22.681076,22.681076,21.429588
2010-09-27,23.135383,23.126811,22.681076,22.518211
2010-09-28,23.143955,22.629645,23.126811,22.569642
2010-09-29,22.698219,21.429588,22.629645,20.872418
2010-09-30,21.643884,21.438159,21.309582,21.078142
2010-10-08,21.95247,21.712458,21.515306,21.189576
2010-10-11,21.841036,20.580976,21.832464,20.383824
2010-10-12,21.043855,20.495258,20.700982,20.36668
2010-10-13,20.992424,20.812416,20.563832,20.512401
2010-10-14,21.052427,20.512401,20.983852,20.486686
2010-10-15,20.512401,19.895229,20.400967,19.415206
2010-10-18,20.118097,19.406635,19.895229,19.01233
2010-10-19,20.760984,20.700982,19.43235,19.415206
2010-10-20,21.343869,20.940993,20.152384,20.058094
2010-10-21,21.138145,20.97528,20.966709,20.572404
2010-10-22,20.97528,20.658122,20.958137,20.572404
2010-10-25,20.906706,20.863847,20.658122,20.486686
2010-10-26,21.155289,20.778128,21.086714,20.606691
2010-10-27,20.97528,20.718125,20.640979,20.580976
2010-10-28,21.583881,21.541021,20.718125,20.69241
2010-10-29,21.772461,21.309582,21.463875,21.043855
2010-11-01,21.421016,21.266723,21.258151,20.760984
2010-11-02,21.678171,20.563832,21.352441,20.529545
2010-11-03,20.812416,20.426683,20.640979,20.058094
2010-11-04,20.640979,20.512401,20.495258,20.298105
2010-11-05,21.643884,21.506734,20.520973,20.520973
2010-11-08,22.449636,22.23534,21.849608,21.849608
2010-11-09,22.458208,22.209625,22.115334,21.686743
2010-11-10,22.621073,22.432492,22.115334,21.781033
2010-11-11,22.535354,21.72103,22.449636,21.695315
2010-11-12,22.381061,20.418111,21.446731,20.315249
2010-11-15,21.875323,21.858179,20.572404,20.572404
2010-11-16,22.929659,22.106763,21.858179,21.695315
2010-11-17,22.543926,22.363918,22.115334,21.275295
2010-11-18,23.229673,23.203957,22.441064,22.098191
2010-11-19,23.881132,23.855417,23.126811,22.775366
2010-11-22,24.266865,23.30682,23.529687,23.07538
2010-11-23,23.30682,22.929659,23.015377,22.286771
2010-11-24,23.315391,23.143955,22.98109,22.629645
2010-11-25,23.461113,23.126811,23.152526,22.84394
2010-11-26,23.101095,22.363918,23.101095,22.089619
2010-11-29,22.526783,22.115334,22.098191,22.081047
2010-11-30,22.629645,21.703886,22.286771,21.000996
2010-12-01,21.772461,21.523878,21.678171,21.352441
2010-12-02,22.115334,21.661027,22.115334,21.62674
2010-12-03,21.686743,21.412444,21.686743,21.189576
2010-12-06,21.678171,21.078142,21.403872,21.000996
2010-12-07,21.592452,21.481019,21.189576,20.803844
2010-12-08,21.703886,21.403872,21.472447,21.343869
2010-12-09,21.403872,20.649551,21.3953,20.632407
2010-12-10,20.983852,20.872418,20.589548,20.383824
2010-12-13,21.566737,21.326726,21.172433,21.138145
2010-12-14,21.892467,21.703886,21.412444,21.146717
2010-12-15,21.849608,21.232435,21.695315,21.155289
2010-12-16,21.30101,20.992424,21.232435,20.983852
2010-12-17,21.421016,21.258151,21.129573,20.872418
2010-12-20,21.566737,20.915278,21.223864,20.666694
2010-12-21,21.181004,20.735269,20.923849,20.546689
2010-12-22,20.778128,20.683838,20.615263,20.572404
2010-12-23,20.726697,20.400967,20.709553,20.392396
2010-12-24,20.375252,19.723792,20.358108,19.629502
2010-12-27,20.058094,19.680933,19.723792,19.629502
2010-12-28,19.766652,19.732364,19.286629,19.286629
2010-12-29,20.340965,20.100953,19.732364,19.732364
2010-12-30,20.280962,19.818083,20.143812,19.732364
2010-12-31,20.100953,19.912373,19.818083,19.792367
2011-01-04,20.340965,20.27239,19.972376,19.963804
2011-01-05,20.418111,20.143812,20.255246,20.08381
2011-01-06,20.392396,19.62093,20.126669,19.578071
2011-01-07,19.972376,19.895229,19.612359,19.535212
2011-01-10,19.972376,18.806606,19.723792,18.720888
2011-01-11,19.063761,18.738031,18.738031,18.558023
2011-01-12,18.935184,18.72946,18.806606,18.600882
2011-01-13,18.943755,18.618026,18.82375,18.566595
2011-01-14,18.712316,18.318012,18.609454,18.30944
2011-01-17,18.412302,16.989377,18.26658,16.62936
2011-01-18,17.100811,17.006521,17.040808,16.886515
2011-01-19,17.56369,17.417969,17.14367,16.980805
2011-01-20,17.957994,16.980805,17.417969,16.972233
2011-01-21,17.160814,16.912231,16.997949,16.637932
2011-01-24,17.126526,16.800797,17.04938,16.457923
2011-01-25,16.920802,16.492211,16.920802,16.295058
2011-01-26,16.757938,16.72365,16.500782,16.380777
2011-01-27,17.023664,16.937946,16.415064,16.415064
2011-01-28,17.297963,17.057952,16.877943,16.877943
2011-01-31,17.289391,17.229388,17.126526,16.895087
2011-02-01,17.4694,17.220817,17.246532,17.100811
2011-02-09,17.186529,17.109383,17.14367,16.81794
2011-02-10,17.486544,17.460828,17.272248,16.963662
2011-02-11,17.863704,17.65798,17.315107,17.280819
2011-02-14,17.949423,17.855132,17.803701,17.589406
2011-02-15,18.103716,17.949423,17.897992,17.675124
2011-02-16,18.429445,18.300868,17.957994,17.812273
2011-02-17,19.252342,19.123764,18.515164,18.472305
2011-02-18,19.235198,18.892324,19.132336,18.695172
2011-02-21,19.543784,19.500925,18.815178,18.523736
2011-02-22,19.449494,18.609454,19.415206,18.600882
2011-02-23,18.772319,18.626598,18.438017,18.429445
2011-02-24,18.849465,18.703744,18.618026,18.515164
2011-02-25,18.72946,18.455161,18.72946,18.300868
2011-02-28,18.678029,18.540879,18.600882,18.129431
2011-03-01,18.755175,18.643741,18.549451,18.446589
2011-03-02,18.643741,18.626598,18.609454,18.258009
2011-03-03,18.703744,18.249437,18.703744,18.163718
2011-03-04,18.412302,18.26658,18.360871,18.215149
2011-03-07,18.635169,18.618026,18.26658,18.26658
2011-03-08,18.72946,18.583738,18.643741,18.386586
2011-03-09,18.703744,18.583738,18.703744,18.446589
2011-03-10,19.278057,18.875181,18.772319,18.772319
2011-03-11,19.14948,18.82375,18.875181,18.780891
2011-03-14,18.660885,18.446589,18.660885,18.215149
2011-03-15,18.369443,17.769414,18.369443,17.572262
2011-03-16,17.932279,17.829417,17.829417,17.700839
2011-03-17,17.743699,17.33225,17.743699,17.255104
2011-03-18,17.520831,17.417969,17.417969,17.323679
2011-03-21,17.486544,17.400825,17.409397,17.289391
2011-03-22,17.98371,17.829417,17.4694,17.400825
2011-03-23,17.769414,17.743699,17.709411,17.512259
2011-03-24,17.726555,17.349394,17.726555,17.272248
2011-03-25,17.829417,17.786558,17.383681,17.280819
2011-03-28,17.803701,17.589406,17.786558,17.4694
2011-03-29,17.572262,17.075095,17.572262,16.972233
2011-03-30,17.212245,17.066524,16.989377,16.989377
2011-03-31,17.357966,17.075095,17.109383,16.95509
2011-04-01,17.443684,17.392253,17.126526,17.040808
2011-04-06,17.743699,17.589406,17.537975,17.452256
2011-04-07,17.606549,17.572262,17.529403,17.315107
2011-04-08,17.743699,17.589406,17.632265,17.400825
2011-04-11,17.529403,17.383681,17.529403,17.255104
2011-04-12,17.486544,17.195101,17.392253,17.14367
2011-04-13,17.623693,17.486544,17.229388,17.212245
2011-04-14,17.726555,17.606549,17.486544,17.315107
2011-04-15,17.726555,17.675124,17.56369,17.400825
2011-04-18,18.480876,18.386586,17.623693,17.580834
2011-04-19,18.755175,18.59231,18.30944,18.103716
2011-04-20,18.600882,18.40373,18.540879,18.335155
2011-04-21,18.583738,18.378014,18.438017,18.129431
2011-04-22,18.378014,18.232293,18.360871,18.017997
2011-04-25,18.455161,18.000854,18.335155,17.98371
2011-04-26,17.966566,17.220817,17.915135,17.083667
2011-04-27,17.340822,17.109383,17.229388,17.057952
2011-04-28,17.306535,16.637932,17.057952,16.62936
2011-04-29,17.135098,17.092239,16.72365,16.509354
2011-05-03,17.229388,17.126526,17.04938,16.903659
2011-05-04,17.357966,17.126526,17.195101,16.972233
2011-05-05,17.743699,17.289391,16.972233,16.655076
2011-05-06,17.443684,17.263676,17.109383,16.972233
2011-05-09,17.383681,17.246532,17.212245,16.886515
2011-05-10,17.272248,17.229388,17.212245,16.989377
2011-05-11,17.272248,17.152242,17.186529,16.843656
2011-05-12,17.040808,16.406492,17.040808,16.380777
2011-05-13,16.492211,16.200768,16.457923,15.909326
2011-05-16,16.355061,16.166481,16.217912,16.072191
2011-05-17,16.346489,16.217912,16.166481,15.909326
2011-05-18,16.329346,16.200768,16.140765,16.037903
2011-05-19,16.389349,16.166481,16.329346,16.11505
2011-05-20,16.337918,16.312202,16.329346,16.11505
2011-05-23,16.39792,16.037903,16.355061,16.029332
2011-05-24,16.037903,15.952185,15.900754,15.60074
2011-05-25,16.157909,15.823608,15.952185,15.78932
2011-05-26,16.157909,15.823608,15.952185,15.78932
2011-05-27,16.500782,15.643599,16.046475,15.643599
2011-05-30,15.50645,15.112145,15.343585,14.7607
2011-05-31,15.497878,15.395016,15.112145,15.112145
2011-06-01,15.515021,15.386444,15.420731,15.223579
2011-06-02,15.249295,15.043571,14.923565,14.923565
2011-06-03,15.240723,15.189292,15.052142,15.000711
2011-06-07,15.403588,15.317869,15.215007,15.146433
2011-06-08,15.437875,15.395016,15.266438,15.137861
2011-06-09,15.532165,15.232151,15.377872,15.215007
2011-06-10,15.249295,14.957852,15.08643,14.752128
2011-06-13,14.914993,14.803559,14.914993,14.700697
2011-06-14,15.069286,15.009283,14.863562,14.803559
2011-06-15,15.112145,14.940708,15.043571,14.829275
2011-06-16,14.863562,14.409255,14.863562,14.366396
2011-06-17,14.546404,14.289249,14.409255,14.280677
2011-06-20,14.426398,14.297821,14.272105,14.203531
2011-06-21,14.477829,14.469258,14.357824,14.272105
2011-06-22,14.606407,14.469258,14.443542,14.443542
2011-06-23,14.649266,14.649266,14.400683,14.212103
2011-06-24,15.043571,14.957852,14.580691,14.477829
2011-06-27,15.129289,15.043571,15.043571,14.880706
2011-06-28,15.077858,14.99214,15.077858,14.863562
2011-06-29,15.120717,14.820703,14.983568,14.743556
2011-06-30,14.966424,14.923565,14.786415,14.752128
2011-07-01,15.112145,15.043571,14.923565,14.914993
2011-07-04,15.429303,15.360728,15.052142,15.043571
2011-07-05,15.583596,15.523593,15.429303,15.283582
2011-07-06,15.626455,15.46359,15.515021,15.292154
2011-07-07,15.592168,15.532165,15.472162,15.300726
2011-07-08,15.626455,15.557881,15.60074,15.403588
2011-07-11,15.57539,15.470329,15.57539,15.26896
2011-07-12,15.382777,15.085103,15.321491,15.067592
2011-07-13,15.391532,15.347757,15.067592,15.067592
2011-07-14,15.54037,15.531615,15.347757,15.321491
2011-07-15,16.109454,15.969371,15.514104,15.514104
2011-07-18,16.398373,16.135719,15.969371,15.86431
2011-07-19,16.197005,16.056923,16.100698,15.908085
2011-07-20,16.197005,16.083188,16.197005,15.724228
2011-07-21,16.135719,15.846799,15.951861,15.776758
2011-07-22,16.004392,15.697962,15.846799,15.671697
2011-07-25,15.759248,15.374022,15.435308,15.23394
2011-07-26,15.470329,15.444063,15.277716,15.277716
2011-07-27,15.811779,15.654186,15.470329,15.347757
2011-07-28,15.820534,15.803024,15.584145,15.452818
2011-07-29,16.18825,16.056923,15.680452,15.680452
2011-08-01,16.056923,15.916841,16.056923,15.88182
2011-08-02,15.986882,15.925596,15.838044,15.654186
2011-08-03,15.925596,15.855555,15.890575,15.654186
2011-08-04,15.916841,15.86431,15.916841,15.715472
2011-08-05,15.803024,15.610411,15.566635,15.330246
2011-08-08,15.584145,14.892489,15.479084,14.796183
2011-08-09,14.787428,14.63859,14.699876,14.016976
2011-08-10,15.093858,14.831204,14.813693,14.769918
2011-08-11,15.198919,15.111368,14.551039,14.375936
